MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
WED24,2022-04-21,02:00:00,Spanish Division 1 [SFL],Celta Vigo,Getafe,False,12.50,5.55,1.10,0.06,0.94,0.39,Low,
WED24,2022-04-21,02:00:00,Spanish Division 1 [SFL],Celta Vigo,Getafe,False,9.50,2.40,1.50,0.22,0.78,0.33,Low,
WED24,2022-04-21,02:00:00,Spanish Division 1 [SFL],Celta Vigo,Getafe,True,8.50,1.85,1.85,0.32,0.68,0.30,Low,$$$
WED12,2022-04-21,01:00:00,Spanish Division 1 [SFL],Atletico Madrid,CF Granada,False,13.50,5.10,1.12,0.08,0.92,0.23,Low,
WED12,2022-04-21,01:00:00,Spanish Division 1 [SFL],Atletico Madrid,CF Granada,False,10.50,2.35,1.52,0.27,0.73,0.20,Low,
WED12,2022-04-21,01:00:00,Spanish Division 1 [SFL],Atletico Madrid,CF Granada,True,9.50,1.85,1.85,0.38,0.62,0.18,Low,$
THU10,2022-04-22,01:00:00,Spanish Division 1 [SFL],Levante,Sevilla,True,8.50,1.80,1.90,0.63,0.37,0.17,High,$
THU10,2022-04-22,01:00:00,Spanish Division 1 [SFL],Levante,Sevilla,False,9.50,2.33,1.53,0.52,0.48,0.16,High,
WED14,2022-04-21,01:00:00,French Division 1 [FFL],Reims,Lille,False,13.50,4.75,1.14,0.11,0.89,0.14,Low,
WED14,2022-04-21,01:00:00,French Division 1 [FFL],Reims,Lille,True,10.50,2.25,1.57,0.31,0.69,0.13,Low,$
WED14,2022-04-21,01:00:00,French Division 1 [FFL],Reims,Lille,False,11.50,2.90,1.35,0.23,0.77,0.12,Low,
WED25,2022-04-21,02:45:00,Eng Premier [EPL],Chelsea,Arsenal,False,11.50,2.29,1.55,0.32,0.68,0.11,Low,
WED25,2022-04-21,02:45:00,Eng Premier [EPL],Chelsea,Arsenal,True,10.50,1.83,1.87,0.42,0.58,0.10,Low,$
WED25,2022-04-21,02:45:00,Eng Premier [EPL],Chelsea,Arsenal,False,14.50,4.75,1.14,0.11,0.89,0.10,Low,
WED16,2022-04-21,01:00:00,French Division 1 [FFL],Lorient,Metz,True,9.50,1.95,1.75,0.56,0.44,0.09,High,
WED16,2022-04-21,01:00:00,French Division 1 [FFL],Lorient,Metz,False,10.50,2.50,1.46,0.44,0.56,0.07,High,
WED29,2022-04-21,03:00:00,Eng Premier [EPL],Manchester City,Brighton,True,11.50,2.15,1.62,0.36,0.64,0.07,Low,
TUE28,2022-04-20,03:00:00,Spanish Division 1 [SFL],Betis,CF Elche,True,9.50,2.10,1.65,0.51,0.49,0.07,High,
WED29,2022-04-21,03:00:00,Eng Premier [EPL],Manchester City,Brighton,False,14.50,4.40,1.16,0.13,0.87,0.06,Low,
WED29,2022-04-21,03:00:00,Eng Premier [EPL],Manchester City,Brighton,False,12.50,2.75,1.39,0.26,0.74,0.06,Low,
