MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
THUFB0617,2023-04-27,04:00:00,Spanish Division 1 [SFL],Celta Vigo,CF Elche,True,9.50,1.85,1.85,0.36,0.64,0.21,Low,$$
THUFB0590,2023-04-27,02:45:00,Eng Premier [EPL],Chelsea,Brentford,True,10.50,1.83,1.87,0.38,0.62,0.18,Low,$
FRIFB0589,2023-04-28,02:45:00,Eng Premier [EPL],Southampton,Bournemouth,True,10.50,2.15,1.62,0.51,0.49,0.09,High,
WEDFB0616,2023-04-26,04:00:00,Spanish Division 1 [SFL],Betis,Real Sociedad,True,8.50,1.80,1.90,0.59,0.41,0.07,High,
WEDFB0608,2023-04-26,01:30:00,Spanish Division 1 [SFL],Cadiz,Osasuna,True,8.50,1.74,1.97,0.60,0.40,0.07,High,
THUFB0615,2023-04-27,01:30:00,Spanish Division 1 [SFL],Atletico Madrid,Mallorca,True,8.50,1.88,1.82,0.56,0.44,0.05,High,
FRIFB0628,2023-04-28,01:30:00,Spanish Division 1 [SFL],Valencia,Valladolid,True,10.50,2.08,1.66,0.51,0.49,0.05,High,
FRIFB0629,2023-04-28,01:30:00,Spanish Division 1 [SFL],Villarreal,Espanyol,True,9.50,1.77,1.93,0.48,0.52,0.01,Low,
WEDFB0614,2023-04-26,01:30:00,Spanish Division 1 [SFL],Girona,Real Madrid,True,9.50,2.13,1.63,0.43,0.57,,,
THUFB0619,2023-04-27,01:30:00,Spanish Division 1 [SFL],Getafe,Almeria,True,8.50,1.86,1.84,0.51,0.49,,,
THUFB0618,2023-04-27,04:00:00,Spanish Division 1 [SFL],Vallecano,Barcelona,True,9.50,1.80,1.90,0.49,0.51,,,
FRIFB0630,2023-04-28,04:00:00,Spanish Division 1 [SFL],Bilbao,Sevilla,True,9.50,1.85,1.85,0.51,0.49,,,
WEDFB0584,2023-04-26,02:30:00,Eng Premier [EPL],Wolves,Crystal Palace,True,9.50,1.88,1.82,0.50,0.50,,,
WEDFB0583,2023-04-26,02:45:00,Eng Premier [EPL],Aston Villa,Fulham,True,10.50,2.02,1.70,0.49,0.51,,,
WEDFB0585,2023-04-26,03:00:00,Eng Premier [EPL],Leeds,Leicester,True,10.50,2.17,1.61,0.46,0.54,,,
THUFB0593,2023-04-27,02:30:00,Eng Premier [EPL],Nottingham Forest,Brighton,True,10.50,2.20,1.59,0.42,0.58,,,
THUFB0591,2023-04-27,02:45:00,Eng Premier [EPL],West Ham,Liverpool,True,10.50,2.10,1.65,0.42,0.58,,,
THUFB0588,2023-04-27,03:00:00,Eng Premier [EPL],Manchester City,Arsenal,True,9.50,1.90,1.80,0.50,0.50,,,
FRIFB0594,2023-04-28,02:45:00,Eng Premier [EPL],Everton,Newcastle,True,10.50,1.95,1.75,0.51,0.49,,,
FRIFB0592,2023-04-28,03:15:00,Eng Premier [EPL],Tottenham,Manchester Utd,True,10.50,2.05,1.68,0.41,0.59,,,
