MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SUN34,2022-03-20,22:00:00,French Division 1 [FFL],Angers SCO,Brest,False,13.50,5.10,1.12,0.04,0.96,0.60,Low,
SUN34,2022-03-20,22:00:00,French Division 1 [FFL],Angers SCO,Brest,False,10.50,2.40,1.50,0.19,0.81,0.44,Low,
SUN34,2022-03-20,22:00:00,French Division 1 [FFL],Angers SCO,Brest,True,9.50,1.90,1.80,0.28,0.72,0.37,Low,$$$
SUN37,2022-03-20,22:30:00,German Division 1 [GSL],RB Leipzig,Frankfurt,False,13.50,4.40,1.16,0.09,0.91,0.34,Low,
SUN36,2022-03-20,22:00:00,French Division 1 [FFL],Lorient,Strasbourg,False,13.50,5.30,1.11,0.07,0.93,0.34,Low,
SAT69,2022-03-20,00:00:00,French Division 1 [FFL],Lens,Clermont,False,12.50,4.55,1.15,0.09,0.91,0.31,Low,
FRI24,2022-03-19,04:00:00,Spanish Division 1 [SFL],Bilbao,Getafe,False,12.50,4.75,1.14,0.09,0.91,0.31,Low,
SAT108,2022-03-20,04:00:00,French Division 1 [FFL],Nantes,Lille,False,13.50,4.90,1.13,0.08,0.92,0.31,Low,
SUN69,2022-03-21,03:45:00,Italian Division 1 [ISA],Bologna,Atalanta,False,13.50,5.30,1.11,0.07,0.93,0.30,Low,
SAT108,2022-03-20,04:00:00,French Division 1 [FFL],Nantes,Lille,False,10.50,2.25,1.57,0.28,0.72,0.24,Low,
SAT37,2022-03-19,22:30:00,German Division 1 [GSL],Hertha Berlin,Hoffenheim,False,14.50,4.90,1.13,0.09,0.91,0.23,Low,
SUN36,2022-03-20,22:00:00,French Division 1 [FFL],Lorient,Strasbourg,False,10.50,2.50,1.46,0.24,0.76,0.23,Low,
FRI24,2022-03-19,04:00:00,Spanish Division 1 [SFL],Bilbao,Getafe,False,10.50,2.87,1.36,0.21,0.79,0.22,Low,
SAT69,2022-03-20,00:00:00,French Division 1 [FFL],Lens,Clermont,False,10.50,2.75,1.39,0.22,0.78,0.22,Low,
SAT38,2022-03-19,22:30:00,German Division 1 [GSL],Mainz,Bielefeld,False,13.50,4.90,1.13,0.09,0.91,0.22,Low,
SUN37,2022-03-20,22:30:00,German Division 1 [GSL],RB Leipzig,Frankfurt,False,10.50,2.13,1.63,0.30,0.70,0.22,Low,
