MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
MONFB8804,2023-03-20,00:05:00,French Division 1 [FFL],Paris Saint Germain,Rennes,True,8.50,1.72,2.00,0.62,0.38,0.09,High,
SUNFB8821,2023-03-19,21:00:00,Spanish Division 1 [SFL],Betis,Mallorca,True,8.50,1.78,1.92,0.59,0.41,0.07,High,
MONFB8792,2023-03-20,04:00:00,Spanish Division 1 [SFL],Barcelona,Real Madrid,True,9.50,1.93,1.77,0.40,0.60,0.07,Low,
SUNFB8756,2023-03-19,03:30:00,German Division 2 [GD2],Darmstadt,Kaiserslautern,True,10.50,2.10,1.65,0.37,0.63,0.07,Low,
SATFB8758,2023-03-18,20:00:00,German Division 2 [GD2],Jahn Regensburg,Paderborn,True,9.50,1.95,1.75,0.54,0.46,0.06,High,
SATFB8741,2023-03-18,22:30:00,German Division 1 [GSL],Augsburg,Schalke 04,True,9.50,1.89,1.81,0.42,0.58,0.06,Low,
SATFB8718,2023-03-18,04:00:00,French Division 1 [FFL],Lyon,Nantes,True,8.50,1.54,2.30,0.67,0.33,0.06,High,
SUNFB8851,2023-03-19,22:30:00,German Division 1 [GSL],Union Berlin,Frankfurt,True,9.50,1.97,1.74,0.40,0.60,0.05,Low,
SATFB8727,2023-03-18,23:00:00,Eng Premier [EPL],Aston Villa,Bournemouth,True,10.50,2.19,1.60,0.47,0.53,0.03,High,
SATFB8812,2023-03-18,23:00:00,Eng Premier [EPL],Brentford,Leicester,True,9.50,1.86,1.84,0.55,0.45,0.03,High,
SUNFB8799,2023-03-19,22:00:00,French Division 1 [FFL],Troyes,Brest,True,10.50,2.20,1.59,0.36,0.64,0.02,Low,
SATFB8704,2023-03-18,03:30:00,German Division 1 [GSL],Monchengladbach,Werder Bremen,True,9.50,1.88,1.82,0.44,0.56,0.01,Low,
SATFB8730,2023-03-18,23:00:00,Eng Premier [EPL],Southampton,Tottenham,True,10.50,2.12,1.64,0.48,0.52,0.01,High,
SATFB8716,2023-03-18,04:00:00,Spanish Division 1 [SFL],Valladolid,Bilbao,True,9.50,1.83,1.87,0.46,0.54,0.01,Low,
SATFB8755,2023-03-18,20:00:00,German Division 2 [GD2],Greuther Furth,Magdeburg,True,9.50,1.82,1.88,0.55,0.45,0.01,High,
MONFB8820,2023-03-20,01:30:00,Spanish Division 1 [SFL],Getafe,Sevilla,True,8.50,1.93,1.77,0.52,0.48,0.01,High,
SUNFB8791,2023-03-19,01:30:00,Spanish Division 1 [SFL],Espanyol,Celta Vigo,True,9.50,2.02,1.70,0.41,0.59,0.00,Low,
SATFB8712,2023-03-18,01:30:00,Italian Division 1 [ISA],Sassuolo,Spezia,True,10.50,2.25,1.57,0.41,0.59,,,
SATFB8711,2023-03-18,03:45:00,Italian Division 1 [ISA],Atalanta,Empoli,True,9.50,1.79,1.91,0.51,0.49,,,
SUNFB8763,2023-03-19,03:45:00,Italian Division 1 [ISA],Udinese,AC Milan,True,10.50,2.05,1.68,0.47,0.53,,,
SUNFB8859,2023-03-19,22:00:00,Italian Division 1 [ISA],Fiorentina,Lecce,True,9.50,1.88,1.82,0.48,0.52,,,
MONFB8860,2023-03-20,01:00:00,Italian Division 1 [ISA],Lazio,Roma,True,9.50,2.01,1.71,0.49,0.51,,,
MONFB8858,2023-03-20,03:45:00,Italian Division 1 [ISA],Inter Milan,Juventus,True,9.50,1.80,1.90,0.53,0.47,,,
SATFB8705,2023-03-18,01:30:00,German Division 2 [GD2],Bielefeld,Nurnberg,True,9.50,1.95,1.75,0.49,0.51,,,
SATFB8754,2023-03-18,20:00:00,German Division 2 [GD2],Hamburg,Holstein Kiel,True,10.50,1.87,1.83,0.52,0.48,,,
SUNFB8753,2023-03-19,20:30:00,German Division 2 [GD2],Braunschweig,Hannover,True,10.50,2.08,1.66,0.45,0.55,,,
SUNFB8757,2023-03-19,20:30:00,German Division 2 [GD2],Rostock,Dusseldorf,True,9.50,1.72,2.00,0.52,0.48,,,
SATFB8742,2023-03-18,22:30:00,German Division 1 [GSL],Bochum,RB Leipzig,True,8.50,1.76,1.94,0.54,0.46,,,
SATFB8745,2023-03-18,22:30:00,German Division 1 [GSL],Hoffenheim,Hertha Berlin,True,9.50,1.78,1.92,0.53,0.47,,,
MONFB8849,2023-03-20,00:30:00,German Division 1 [GSL],Leverkusen,Bayern Munich,True,9.50,1.95,1.75,0.49,0.51,,,
MONFB8850,2023-03-20,02:30:00,German Division 1 [GSL],Mainz,Freiburg,True,8.50,1.67,2.07,0.55,0.45,,,
SATFB8695,2023-03-18,04:00:00,Eng Premier [EPL],Nottingham Forest,Newcastle,True,10.50,2.20,1.59,0.39,0.61,,,
SATFB8729,2023-03-18,23:00:00,Eng Premier [EPL],Wolves,Leeds,True,10.50,2.07,1.67,0.47,0.53,,,
SUNFB8728,2023-03-19,22:00:00,Eng Premier [EPL],Arsenal,Crystal Palace,True,10.50,2.10,1.65,0.45,0.55,,,
SATFB8789,2023-03-18,21:00:00,Spanish Division 1 [SFL],Almeria,Cadiz,True,8.50,1.67,2.07,0.57,0.43,,,
SATFB8790,2023-03-18,23:15:00,Spanish Division 1 [SFL],Vallecano,Girona,True,8.50,1.71,2.01,0.58,0.42,,,
SUNFB8813,2023-03-19,04:00:00,French Division 1 [FFL],Lens,Angers SCO,True,8.50,1.54,2.30,0.61,0.39,,,
SUNFB8801,2023-03-19,20:00:00,French Division 1 [FFL],AC Ajaccio,Monaco,True,8.50,1.78,1.92,0.49,0.51,,,
SUNFB8800,2023-03-19,22:00:00,French Division 1 [FFL],Montpellier,Clermont,True,8.50,1.69,2.04,0.57,0.43,,,
SUNFB8891,2023-03-19,22:00:00,French Division 1 [FFL],Nice,Lorient,True,8.50,1.65,2.10,0.56,0.44,,,
SUNFB8805,2023-03-19,22:00:00,French Division 1 [FFL],Strasbourg,Auxerre,True,8.50,1.73,1.98,0.54,0.46,,,
MONFB8803,2023-03-20,03:45:00,French Division 1 [FFL],Reims,Marseille,True,8.50,1.62,2.15,0.60,0.40,,,
TUEFB8867,2023-03-21,04:00:00,Spanish Division 2 [SF2],Mirandes,Eibar,True,9.50,2.08,1.66,0.46,0.54,,,
