MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
THU14,2021-12-17,03:45:00,Eng Premier [EPL],Chelsea,Everton,False,12.50,2.75,1.39,0.20,0.80,0.30,Low,
THU14,2021-12-17,03:45:00,Eng Premier [EPL],Chelsea,Everton,True,11.50,2.15,1.62,0.27,0.73,0.28,Low,$$
THU14,2021-12-17,03:45:00,Eng Premier [EPL],Chelsea,Everton,False,15.50,6.10,1.08,0.06,0.94,0.20,Low,
WED26,2021-12-16,03:30:00,Eng Premier [EPL],Crystal Palace,Southampton,True,10.50,1.98,1.73,0.60,0.40,0.19,High,$
WED26,2021-12-16,03:30:00,Eng Premier [EPL],Crystal Palace,Southampton,False,11.50,2.50,1.46,0.49,0.51,0.15,High,
WED28,2021-12-16,03:30:00,Eng Premier [EPL],Burnley,Watford,True,10.50,1.85,1.85,0.60,0.40,0.14,High,$
TUE27,2021-12-15,04:00:00,Eng Premier [EPL],Manchester City,Leeds,False,12.50,2.45,1.48,0.28,0.72,0.13,Low,
TUE27,2021-12-15,04:00:00,Eng Premier [EPL],Manchester City,Leeds,True,11.50,1.95,1.75,0.37,0.63,0.13,Low,$
THU15,2021-12-17,04:00:00,Eng Premier [EPL],Liverpool,Newcastle,False,12.50,2.40,1.50,0.29,0.71,0.13,Low,
THU15,2021-12-17,04:00:00,Eng Premier [EPL],Liverpool,Newcastle,True,11.50,1.93,1.77,0.38,0.62,0.12,Low,$
WED28,2021-12-16,03:30:00,Eng Premier [EPL],Burnley,Watford,False,11.50,2.33,1.53,0.50,0.50,0.12,High,
TUE22,2021-12-15,03:30:00,German Division 1 [GSL],Bielefeld,Bochum,True,9.50,1.98,1.73,0.56,0.44,0.10,High,$
TUE22,2021-12-15,03:30:00,German Division 1 [GSL],Bielefeld,Bochum,False,10.50,2.55,1.45,0.45,0.55,0.09,High,
TUE25,2021-12-15,03:45:00,Eng Premier [EPL],Norwich,Aston Villa,False,13.50,4.05,1.19,0.15,0.85,0.08,Low,
TUE27,2021-12-15,04:00:00,Eng Premier [EPL],Manchester City,Leeds,False,15.50,5.10,1.12,0.10,0.90,0.08,Low,
TUE25,2021-12-15,03:45:00,Eng Premier [EPL],Norwich,Aston Villa,True,10.50,1.95,1.75,0.40,0.60,0.07,Low,
WED27,2021-12-16,03:30:00,Eng Premier [EPL],Brighton,Wolves,True,10.50,2.08,1.66,0.37,0.63,0.07,Low,
TUE25,2021-12-15,03:45:00,Eng Premier [EPL],Norwich,Aston Villa,False,11.50,2.48,1.47,0.30,0.70,0.07,Low,
WED26,2021-12-16,03:30:00,Eng Premier [EPL],Crystal Palace,Southampton,False,13.50,4.05,1.19,0.30,0.70,0.06,High,
WED27,2021-12-16,03:30:00,Eng Premier [EPL],Brighton,Wolves,False,11.50,2.68,1.41,0.28,0.72,0.05,Low,
TUE22,2021-12-15,03:30:00,German Division 1 [GSL],Bielefeld,Bochum,False,12.50,4.40,1.16,0.26,0.74,0.04,High,
