MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SUN5,2022-02-13,19:30:00,Italian Division 1 [ISA],AC Milan,Sampdoria,True,10.50,2.00,1.72,0.63,0.37,0.27,High,$$
SUN44,2022-02-14,00:30:00,German Division 1 [GSL],Hoffenheim,Bielefeld,False,13.50,4.25,1.17,0.11,0.89,0.25,Low,
SUN29,2022-02-13,22:00:00,French Division 1 [FFL],Brest,Troyes,True,9.50,1.98,1.73,0.61,0.39,0.22,High,$$
SUN5,2022-02-13,19:30:00,Italian Division 1 [ISA],AC Milan,Sampdoria,False,11.50,2.50,1.46,0.53,0.47,0.21,High,
SUN44,2022-02-14,00:30:00,German Division 1 [GSL],Hoffenheim,Bielefeld,False,11.50,2.65,1.42,0.24,0.76,0.20,Low,
SUN29,2022-02-13,22:00:00,French Division 1 [FFL],Brest,Troyes,False,10.50,2.55,1.45,0.50,0.50,0.18,High,
SUN55,2022-02-14,03:45:00,Italian Division 1 [ISA],Atalanta,Juventus,False,13.50,5.10,1.12,0.09,0.91,0.17,Low,
SUN44,2022-02-14,00:30:00,German Division 1 [GSL],Hoffenheim,Bielefeld,True,10.50,2.10,1.65,0.33,0.67,0.16,Low,$
SUN45,2022-02-14,01:00:00,Italian Division 1 [ISA],Sassuolo,Roma,True,10.50,2.05,1.68,0.57,0.43,0.16,High,$
SUN35,2022-02-13,23:15:00,Spanish Division 1 [SFL],Levante,Betis,True,9.50,2.07,1.67,0.57,0.43,0.16,High,$
SUN55,2022-02-14,03:45:00,Italian Division 1 [ISA],Atalanta,Juventus,False,10.50,2.35,1.52,0.29,0.71,0.16,Low,
SUN27,2022-02-13,22:00:00,French Division 1 [FFL],Clermont,St. Etienne,False,10.50,2.40,1.50,0.28,0.72,0.16,Low,
SUN21,2022-02-13,22:00:00,Eng Premier [EPL],Burnley,Liverpool,False,12.50,2.60,1.43,0.25,0.75,0.16,Low,
SUN27,2022-02-13,22:00:00,French Division 1 [FFL],Clermont,St. Etienne,False,13.50,5.30,1.11,0.08,0.92,0.15,Low,
SUN21,2022-02-13,22:00:00,Eng Premier [EPL],Burnley,Liverpool,False,14.50,4.30,1.17,0.12,0.88,0.15,Low,
SUN27,2022-02-13,22:00:00,French Division 1 [FFL],Clermont,St. Etienne,True,9.50,1.90,1.80,0.38,0.62,0.14,Low,$
SUN35,2022-02-13,23:15:00,Spanish Division 1 [SFL],Levante,Betis,False,10.50,2.70,1.40,0.45,0.55,0.13,High,
SUN55,2022-02-14,03:45:00,Italian Division 1 [ISA],Atalanta,Juventus,True,9.50,1.88,1.82,0.39,0.61,0.13,Low,$
SUN21,2022-02-13,22:00:00,Eng Premier [EPL],Burnley,Liverpool,True,11.50,2.10,1.65,0.34,0.66,0.13,Low,$
SUN45,2022-02-14,01:00:00,Italian Division 1 [ISA],Sassuolo,Roma,False,11.50,2.60,1.43,0.46,0.54,0.13,High,
SUN6,2022-02-13,20:00:00,French Division 1 [FFL],Monaco,Lorient,True,9.50,1.90,1.80,0.57,0.43,0.09,High,
SUN29,2022-02-13,22:00:00,French Division 1 [FFL],Brest,Troyes,False,12.50,4.25,1.17,0.29,0.71,0.08,High,
SUN6,2022-02-13,20:00:00,French Division 1 [FFL],Monaco,Lorient,False,10.50,2.40,1.50,0.46,0.54,0.07,High,
SUN30,2022-02-13,22:00:00,French Division 1 [FFL],Nantes,Reims,True,9.50,1.90,1.80,0.56,0.44,0.07,High,
SUN5,2022-02-13,19:30:00,Italian Division 1 [ISA],AC Milan,Sampdoria,False,14.50,5.30,1.11,0.24,0.76,0.06,High,
SUN57,2022-02-14,04:00:00,Spanish Division 1 [SFL],Espanyol,Barcelona,False,12.50,4.15,1.18,0.14,0.86,0.06,Low,
SUN57,2022-02-14,04:00:00,Spanish Division 1 [SFL],Espanyol,Barcelona,True,9.50,1.95,1.75,0.40,0.60,0.06,Low,
