MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
FRI5,2022-04-15,19:30:00,Eng Championship [ED1],Luton,Nottingham Forest,True,9.50,1.82,1.88,0.69,0.31,0.30,High,$$$
FRI5,2022-04-15,19:30:00,Eng Championship [ED1],Luton,Nottingham Forest,False,10.50,2.30,1.54,0.58,0.42,0.26,High,
SAT35,2022-04-16,22:15:00,Spanish Division 1 [SFL],Alaves,Vallecano,False,10.50,2.20,1.59,0.27,0.73,0.26,Low,
MON41,2022-04-19,03:00:00,Spanish Division 1 [SFL],Barcelona,Cadiz,False,13.50,4.55,1.15,0.10,0.90,0.23,Low,
SAT35,2022-04-16,22:15:00,Spanish Division 1 [SFL],Alaves,Vallecano,True,9.50,1.75,1.95,0.37,0.63,0.23,Low,$$
SAT8,2022-04-16,18:30:00,Italian Division 1 [ISA],Cagliari,Sassuolo,True,10.50,2.19,1.60,0.57,0.43,0.21,High,$$
SAT37,2022-04-16,22:30:00,Italian Division 1 [ISA],Fiorentina,Venezia,False,13.50,4.75,1.14,0.10,0.90,0.20,Low,
SAT45,2022-04-17,00:30:00,Spanish Division 1 [SFL],Valencia,Osasuna,True,8.50,1.78,1.92,0.65,0.35,0.19,High,$
MON41,2022-04-19,03:00:00,Spanish Division 1 [SFL],Barcelona,Cadiz,False,10.50,2.17,1.61,0.31,0.69,0.19,Low,
SAT46,2022-04-17,00:30:00,Italian Division 1 [ISA],Juventus,Bologna,True,9.50,1.78,1.92,0.64,0.36,0.18,High,$
FRI47,2022-04-16,03:00:00,Italian Division 1 [ISA],AC Milan,Genoa,True,9.50,1.80,1.90,0.64,0.36,0.18,High,$
SAT45,2022-04-17,00:30:00,Spanish Division 1 [SFL],Valencia,Osasuna,False,9.50,2.29,1.55,0.53,0.47,0.17,High,
MON41,2022-04-19,03:00:00,Spanish Division 1 [SFL],Barcelona,Cadiz,True,9.50,1.73,1.98,0.41,0.59,0.17,Low,$
SAT8,2022-04-16,18:30:00,Italian Division 1 [ISA],Cagliari,Sassuolo,False,11.50,2.78,1.38,0.46,0.54,0.16,High,
SAT46,2022-04-17,00:30:00,Italian Division 1 [ISA],Juventus,Bologna,False,10.50,2.25,1.57,0.53,0.47,0.16,High,
SAT17,2022-04-16,20:00:00,Spanish Division 1 [SFL],CF Elche,Mallorca,False,10.50,2.43,1.49,0.28,0.72,0.16,Low,
SAT17,2022-04-16,20:00:00,Spanish Division 1 [SFL],CF Elche,Mallorca,True,9.50,1.90,1.80,0.38,0.62,0.15,Low,$
SAT32,2022-04-16,22:00:00,Eng Premier [EPL],Watford,Brentford,True,10.50,2.19,1.60,0.32,0.68,0.15,Low,$
SAT19,2022-04-16,20:30:00,Italian Division 1 [ISA],Sampdoria,Salernitana,False,13.50,4.75,1.14,0.10,0.90,0.15,Low,
SAT32,2022-04-16,22:00:00,Eng Premier [EPL],Watford,Brentford,False,11.50,2.83,1.37,0.23,0.77,0.15,Low,
FRI47,2022-04-16,03:00:00,Italian Division 1 [ISA],AC Milan,Genoa,False,10.50,2.22,1.58,0.53,0.47,0.14,High,
SAT12,2022-04-16,19:30:00,Eng Premier [EPL],Tottenham,Brighton,False,13.50,4.15,1.18,0.13,0.87,0.14,Low,
SAT35,2022-04-16,22:15:00,Spanish Division 1 [SFL],Alaves,Vallecano,False,13.50,5.30,1.11,0.09,0.91,0.14,Low,
SAT37,2022-04-16,22:30:00,Italian Division 1 [ISA],Fiorentina,Venezia,False,10.50,2.29,1.55,0.31,0.69,0.14,Low,
SAT37,2022-04-16,22:30:00,Italian Division 1 [ISA],Fiorentina,Venezia,True,9.50,1.80,1.90,0.41,0.59,0.13,Low,$
SAT32,2022-04-16,22:00:00,Eng Premier [EPL],Watford,Brentford,False,13.50,4.75,1.14,0.11,0.89,0.13,Low,
SAT19,2022-04-16,20:30:00,Italian Division 1 [ISA],Sampdoria,Salernitana,False,10.50,2.25,1.57,0.32,0.68,0.13,Low,
SAT19,2022-04-16,20:30:00,Italian Division 1 [ISA],Sampdoria,Salernitana,True,9.50,1.78,1.92,0.42,0.58,0.12,Low,$
SAT12,2022-04-16,19:30:00,Eng Premier [EPL],Tottenham,Brighton,True,10.50,2.02,1.70,0.37,0.63,0.11,Low,$
SAT25,2022-04-16,21:30:00,German Division 1 [GSL],Dortmund,Wolfsburg,False,10.50,2.15,1.62,0.34,0.66,0.11,Low,
FRI5,2022-04-15,19:30:00,Eng Championship [ED1],Luton,Nottingham Forest,False,13.50,4.90,1.13,0.29,0.71,0.10,High,
SAT12,2022-04-16,19:30:00,Eng Premier [EPL],Tottenham,Brighton,False,11.50,2.60,1.43,0.27,0.73,0.10,Low,
SAT14,2022-04-16,19:30:00,German Division 2 [GD2],Dresden,Holstein Kiel,True,9.50,1.75,1.95,0.61,0.39,0.10,High,
SAT25,2022-04-16,21:30:00,German Division 1 [GSL],Dortmund,Wolfsburg,True,9.50,1.73,1.98,0.45,0.55,0.09,Low,
SUN42,2022-04-17,23:30:00,German Division 1 [GSL],Hoffenheim,Greuther Furth,True,10.50,2.10,1.65,0.52,0.48,0.09,High,
SAT14,2022-04-16,19:30:00,German Division 2 [GD2],Dresden,Holstein Kiel,False,10.50,2.15,1.62,0.51,0.49,0.07,High,
SAT8,2022-04-16,18:30:00,Italian Division 1 [ISA],Cagliari,Sassuolo,False,13.50,4.55,1.15,0.27,0.73,0.07,High,
SUN53,2022-04-18,00:30:00,Spanish Division 1 [SFL],Bilbao,Celta Vigo,True,8.50,1.73,1.98,0.61,0.39,0.07,High,
SUN53,2022-04-18,00:30:00,Spanish Division 1 [SFL],Bilbao,Celta Vigo,False,9.50,2.20,1.59,0.49,0.51,0.07,High,
SUN42,2022-04-17,23:30:00,German Division 1 [GSL],Hoffenheim,Greuther Furth,False,11.50,2.65,1.42,0.42,0.58,0.07,High,
SUN32,2022-04-17,21:15:00,Eng Premier [EPL],West Ham,Burnley,True,10.50,1.93,1.77,0.55,0.45,0.06,High,
