MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SUNFB9765,2023-04-09,19:30:00,German Division 2 [GD2],Sandhausen,Greuther Furth,True,9.50,1.95,1.75,0.65,0.35,0.28,High,$$
SATFB9779,2023-04-08,20:00:00,Spanish Division 1 [SFL],Osasuna,CF Elche,True,9.50,1.80,1.90,0.35,0.65,0.26,Low,$$
SUNFB9787,2023-04-09,00:30:00,Spanish Division 1 [SFL],Real Sociedad,Getafe,True,8.50,1.93,1.77,0.32,0.68,0.25,Low,$$
SATFB9647,2023-04-08,03:00:00,Eng Championship [ED1],Middlesbrough,Burnley,True,10.50,2.08,1.66,0.60,0.40,0.22,High,$$
SUNFB9726,2023-04-09,00:30:00,Italian Division 1 [ISA],AC Torino,Roma,True,8.50,1.83,1.87,0.65,0.35,0.22,High,$$
SATFB9795,2023-04-08,23:00:00,French Division 1 [FFL],Angers SCO,Lille,True,10.50,2.30,1.54,0.28,0.72,0.20,Low,$
SUNFB9783,2023-04-09,03:00:00,Spanish Division 1 [SFL],Real Madrid,Villarreal,True,9.50,1.77,1.93,0.64,0.36,0.17,High,$
SATFB9722,2023-04-08,21:30:00,German Division 1 [GSL],Dortmund,Union Berlin,True,9.50,1.90,1.80,0.37,0.63,0.16,Low,$
SUNFB9767,2023-04-09,02:30:00,German Division 2 [GD2],Heidenheim,St. Pauli,True,9.50,1.93,1.77,0.60,0.40,0.16,High,$
SATFB9727,2023-04-08,22:30:00,Italian Division 1 [ISA],Sampdoria,Cremonese,True,8.50,1.73,1.98,0.64,0.36,0.16,High,$
SUNFB9788,2023-04-09,21:00:00,French Division 1 [FFL],AC Ajaccio,Auxerre,True,8.50,1.74,1.97,0.42,0.58,0.15,Low,$
SATFB9687,2023-04-08,01:00:00,Italian Division 1 [ISA],Lecce,Napoli,True,9.50,1.87,1.83,0.60,0.40,0.14,High,$
SUNFB9793,2023-04-09,23:05:00,French Division 1 [FFL],Nantes,Monaco,True,8.50,1.68,2.05,0.65,0.35,0.14,High,$
SUNFB9718,2023-04-09,23:30:00,German Division 1 [GSL],Bochum,Stuttgart,True,9.50,1.93,1.77,0.39,0.61,0.11,Low,$
MONFB9723,2023-04-10,01:30:00,German Division 1 [GSL],Hoffenheim,Schalke 04,True,10.50,1.85,1.85,0.41,0.59,0.10,Low,
SATFB9719,2023-04-08,21:30:00,German Division 1 [GSL],Augsburg,Cologne,True,9.50,1.76,1.94,0.44,0.56,0.09,Low,
