MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SAT17,2021-11-06,22:00:00,Italian Division 1 [ISA],Spezia,AC Torino,False,12.50,4.55,1.15,0.08,0.92,0.37,Low,
SAT10,2021-11-06,20:30:00,German Division 2 [GD2],Dusseldorf,Hannover,False,13.50,4.40,1.16,0.09,0.91,0.35,Low,
SAT10,2021-11-06,20:30:00,German Division 2 [GD2],Dusseldorf,Hannover,False,11.50,2.60,1.43,0.21,0.79,0.30,Low,
SAT17,2021-11-06,22:00:00,Italian Division 1 [ISA],Spezia,AC Torino,False,10.50,2.70,1.40,0.20,0.80,0.30,Low,
SAT17,2021-11-06,22:00:00,Italian Division 1 [ISA],Spezia,AC Torino,True,9.50,2.07,1.67,0.29,0.71,0.28,Low,$$
SAT9,2021-11-06,20:30:00,Eng Premier [EPL],Manchester Utd,Manchester City,False,14.50,4.90,1.13,0.08,0.92,0.26,Low,
SUN88,2021-11-08,03:45:00,Italian Division 1 [ISA],AC Milan,Inter Milan,True,10.50,2.19,1.60,0.59,0.41,0.25,High,$$
SAT9,2021-11-06,20:30:00,Eng Premier [EPL],Manchester Utd,Manchester City,False,11.50,2.33,1.53,0.26,0.74,0.25,Low,
FRI2,2021-11-06,01:30:00,German Division 2 [GD2],Holstein Kiel,Dresden,False,13.50,5.10,1.12,0.08,0.92,0.25,Low,
SAT10,2021-11-06,20:30:00,German Division 2 [GD2],Dusseldorf,Hannover,True,10.50,2.10,1.65,0.30,0.70,0.24,Low,$$
FRI2,2021-11-06,01:30:00,German Division 2 [GD2],Holstein Kiel,Dresden,False,10.50,2.25,1.57,0.28,0.72,0.24,Low,
SAT9,2021-11-06,20:30:00,Eng Premier [EPL],Manchester Utd,Manchester City,True,10.50,1.85,1.85,0.35,0.65,0.24,Low,$$
SUN88,2021-11-08,03:45:00,Italian Division 1 [ISA],AC Milan,Inter Milan,False,11.50,2.80,1.38,0.48,0.52,0.20,High,
SUN51,2021-11-07,22:30:00,German Division 1 [GSL],Hertha Berlin,Leverkusen,False,13.50,4.90,1.13,0.09,0.91,0.19,Low,
FRI2,2021-11-06,01:30:00,German Division 2 [GD2],Holstein Kiel,Dresden,True,9.50,1.80,1.90,0.38,0.62,0.19,Low,$
SAT82,2021-11-07,03:45:00,Italian Division 1 [ISA],Cagliari,Atalanta,True,10.50,2.30,1.54,0.28,0.72,0.19,Low,$
SUN67,2021-11-08,00:30:00,Eng Premier [EPL],West Ham,Liverpool,False,11.50,2.25,1.57,0.29,0.71,0.19,Low,
SUN45,2021-11-07,22:00:00,French Division 1 [FFL],Reims,Monaco,False,10.50,2.30,1.54,0.28,0.72,0.19,Low,
SAT82,2021-11-07,03:45:00,Italian Division 1 [ISA],Cagliari,Atalanta,False,11.50,3.00,1.33,0.20,0.80,0.19,Low,
SUN67,2021-11-08,00:30:00,Eng Premier [EPL],West Ham,Liverpool,False,14.50,4.75,1.14,0.10,0.90,0.18,Low,
SUN67,2021-11-08,00:30:00,Eng Premier [EPL],West Ham,Liverpool,True,10.50,1.80,1.90,0.39,0.61,0.18,Low,$
SUN33,2021-11-07,21:00:00,Spanish Division 1 [SFL],Villarreal,Getafe,False,9.50,2.40,1.50,0.28,0.72,0.16,Low,
SUN45,2021-11-07,22:00:00,French Division 1 [FFL],Reims,Monaco,True,9.50,1.85,1.85,0.39,0.61,0.16,Low,$
SUN51,2021-11-07,22:30:00,German Division 1 [GSL],Hertha Berlin,Leverkusen,False,10.50,2.30,1.54,0.30,0.70,0.15,Low,
SUN33,2021-11-07,21:00:00,Spanish Division 1 [SFL],Villarreal,Getafe,True,8.50,1.85,1.85,0.39,0.61,0.15,Low,$
SUN33,2021-11-07,21:00:00,Spanish Division 1 [SFL],Villarreal,Getafe,False,12.50,5.55,1.10,0.08,0.92,0.15,Low,
SUN31,2021-11-07,20:30:00,German Division 2 [GD2],Schalke 04,Darmstadt,False,13.50,4.75,1.14,0.10,0.90,0.15,Low,
SUN31,2021-11-07,20:30:00,German Division 2 [GD2],Schalke 04,Darmstadt,False,10.50,2.15,1.62,0.33,0.67,0.14,Low,
SUN30,2021-11-07,20:30:00,German Division 2 [GD2],Aue,Heidenheim,False,10.50,2.20,1.59,0.32,0.68,0.14,Low,
SAT82,2021-11-07,03:45:00,Italian Division 1 [ISA],Cagliari,Atalanta,False,13.50,5.10,1.12,0.09,0.91,0.14,Low,
SUN51,2021-11-07,22:30:00,German Division 1 [GSL],Hertha Berlin,Leverkusen,True,9.50,1.83,1.87,0.40,0.60,0.14,Low,$
SUN45,2021-11-07,22:00:00,French Division 1 [FFL],Reims,Monaco,False,13.50,5.30,1.11,0.09,0.91,0.13,Low,
SUN90,2021-11-08,04:00:00,Spanish Division 1 [SFL],Betis,Sevilla,True,8.50,1.73,1.98,0.63,0.37,0.12,High,$
SUN30,2021-11-07,20:30:00,German Division 2 [GD2],Aue,Heidenheim,True,9.50,1.77,1.93,0.42,0.58,0.12,Low,$
SUN31,2021-11-07,20:30:00,German Division 2 [GD2],Schalke 04,Darmstadt,True,9.50,1.73,1.98,0.44,0.56,0.12,Low,$
SUN71,2021-11-08,01:00:00,Italian Division 1 [ISA],Napoli,Verona,True,9.50,1.87,1.83,0.58,0.42,0.11,High,$
SUN90,2021-11-08,04:00:00,Spanish Division 1 [SFL],Betis,Sevilla,False,9.50,2.20,1.59,0.51,0.49,0.10,High,
SUN88,2021-11-08,03:45:00,Italian Division 1 [ISA],AC Milan,Inter Milan,False,13.50,4.75,1.14,0.29,0.71,0.10,High,
SUN30,2021-11-07,20:30:00,German Division 2 [GD2],Aue,Heidenheim,False,13.50,4.90,1.13,0.10,0.90,0.10,Low,
SUN71,2021-11-08,01:00:00,Italian Division 1 [ISA],Napoli,Verona,False,10.50,2.35,1.52,0.47,0.53,0.08,High,
SUN39,2021-11-07,22:00:00,Eng Premier [EPL],Arsenal,Watford,True,11.50,2.05,1.68,0.52,0.48,0.06,High,
FRI13,2021-11-06,03:30:00,German Division 1 [GSL],Mainz,Monchengladbach,False,10.50,2.30,1.54,0.33,0.67,0.06,Low,
SAT24,2021-11-06,22:30:00,German Division 1 [GSL],Stuttgart,Bielefeld,False,10.50,2.40,1.50,0.31,0.69,0.06,Low,
SAT22,2021-11-06,22:30:00,German Division 1 [GSL],Bayern Munich,Freiburg,True,10.50,1.98,1.73,0.53,0.47,0.05,High,
SAT24,2021-11-06,22:30:00,German Division 1 [GSL],Stuttgart,Bielefeld,False,12.50,4.05,1.19,0.15,0.85,0.05,Low,
SUN39,2021-11-07,22:00:00,Eng Premier [EPL],Arsenal,Watford,False,12.50,2.60,1.43,0.42,0.58,0.05,High,
FRI13,2021-11-06,03:30:00,German Division 1 [GSL],Mainz,Monchengladbach,True,9.50,1.85,1.85,0.44,0.56,0.05,Low,
SAT26,2021-11-06,23:00:00,Eng Premier [EPL],Chelsea,Burnley,True,11.50,2.13,1.63,0.50,0.50,0.05,High,
SAT22,2021-11-06,22:30:00,German Division 1 [GSL],Bayern Munich,Freiburg,False,11.50,2.50,1.46,0.43,0.57,0.05,High,
