MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SUNFB6103,2023-01-08,01:00:00,Italian Division 1 [ISA],Juventus,Udinese,True,9.50,2.00,1.72,0.65,0.35,0.30,High,$$$
MONFB6066,2023-01-09,01:00:00,Italian Division 1 [ISA],Sampdoria,Napoli,True,8.50,1.71,2.01,0.66,0.34,0.19,High,$
SUNFB6111,2023-01-08,23:15:00,Spanish Division 1 [SFL],Vallecano,Betis,True,9.50,1.81,1.89,0.61,0.39,0.13,High,$
SUNFB6061,2023-01-08,03:45:00,Italian Division 1 [ISA],Monza,Inter Milan,True,9.50,2.00,1.72,0.56,0.44,0.12,High,$
TUEFB6062,2023-01-10,01:30:00,Italian Division 1 [ISA],Verona,Cremonese,True,9.50,2.05,1.68,0.54,0.46,0.10,High,
TUEFB6110,2023-01-10,04:00:00,Spanish Division 1 [SFL],Bilbao,Osasuna,True,9.50,2.05,1.68,0.54,0.46,0.09,High,
TUEFB6058,2023-01-10,03:45:00,Italian Division 1 [ISA],Bologna,Atalanta,True,8.50,1.71,2.01,0.46,0.54,0.09,Low,
MONFB6097,2023-01-09,01:30:00,Spanish Division 1 [SFL],Sevilla,Getafe,True,8.50,1.80,1.90,0.43,0.57,0.08,Low,
SATFB6101,2023-01-07,23:15:00,Spanish Division 1 [SFL],Villarreal,Real Madrid,True,9.50,1.73,1.98,0.46,0.54,0.06,Low,
SUNFB6064,2023-01-08,22:00:00,Italian Division 1 [ISA],Spezia,Lecce,True,9.50,1.86,1.84,0.43,0.57,0.05,Low,
MONFB6065,2023-01-09,03:45:00,Italian Division 1 [ISA],AC Milan,Roma,True,9.50,2.08,1.66,0.51,0.49,0.05,High,
SUNFB6102,2023-01-08,21:00:00,Spanish Division 1 [SFL],Almeria,Real Sociedad,True,9.50,1.77,1.93,0.48,0.52,0.00,Low,
SATFB6027,2023-01-07,01:30:00,Spanish Division 1 [SFL],CF Elche,Celta Vigo,True,8.50,1.85,1.85,0.49,0.51,,,
SATFB6028,2023-01-07,04:00:00,Spanish Division 1 [SFL],Valencia,Cadiz,True,9.50,1.89,1.81,0.49,0.51,,,
SUNFB6100,2023-01-08,01:30:00,Spanish Division 1 [SFL],Mallorca,Valladolid,True,9.50,1.90,1.80,0.51,0.49,,,
SUNFB6099,2023-01-08,04:00:00,Spanish Division 1 [SFL],Espanyol,Girona,True,8.50,1.73,1.98,0.54,0.46,,,
MONFB6098,2023-01-09,04:00:00,Spanish Division 1 [SFL],Atletico Madrid,Barcelona,True,9.50,2.01,1.71,0.42,0.58,,,
SATFB6059,2023-01-07,22:00:00,Italian Division 1 [ISA],Fiorentina,Sassuolo,True,9.50,2.08,1.66,0.48,0.52,,,
SUNFB6063,2023-01-08,19:30:00,Italian Division 1 [ISA],Salernitana,AC Torino,True,8.50,1.73,1.98,0.55,0.45,,,
SUNFB6060,2023-01-08,22:00:00,Italian Division 1 [ISA],Lazio,Empoli,True,9.50,1.97,1.74,0.48,0.52,,,
