MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
WED7,2022-03-17,01:30:00,German Division 1 [GSL],Mainz,Dortmund,False,13.50,4.55,1.15,0.11,0.89,0.17,Low,
WED7,2022-03-17,01:30:00,German Division 1 [GSL],Mainz,Dortmund,False,10.50,2.25,1.57,0.33,0.67,0.09,Low,
WED7,2022-03-17,01:30:00,German Division 1 [GSL],Mainz,Dortmund,True,9.50,1.85,1.85,0.44,0.56,0.05,Low,
WED8,2022-03-17,03:30:00,Eng Premier [EPL],Brighton,Tottenham,True,10.50,2.05,1.68,0.40,0.60,0.01,Low,
TUE12,2022-03-16,02:00:00,French Division 2 [FF2],Valenciennes,Caen,False,9.50,2.19,1.60,0.41,0.59,,,
WED8,2022-03-17,03:30:00,Eng Premier [EPL],Brighton,Tottenham,False,13.50,4.30,1.17,0.15,0.85,,,
WED18,2022-03-17,04:15:00,Eng Premier [EPL],Arsenal,Liverpool,False,14.50,4.90,1.13,0.13,0.87,,,
THU12,2022-03-18,03:45:00,Eng Premier [EPL],Everton,Newcastle,False,13.50,4.05,1.19,0.21,0.79,,,
TUE12,2022-03-16,02:00:00,French Division 2 [FF2],Valenciennes,Caen,True,8.50,1.75,1.95,0.53,0.47,,,
WED8,2022-03-17,03:30:00,Eng Premier [EPL],Brighton,Tottenham,False,11.50,2.65,1.42,0.30,0.70,,,
WED18,2022-03-17,04:15:00,Eng Premier [EPL],Arsenal,Liverpool,True,10.50,1.85,1.85,0.46,0.54,,,
THU12,2022-03-18,03:45:00,Eng Premier [EPL],Everton,Newcastle,True,10.50,1.95,1.75,0.49,0.51,,,
TUE12,2022-03-16,02:00:00,French Division 2 [FF2],Valenciennes,Caen,False,12.50,4.90,1.13,0.14,0.86,,,
WED18,2022-03-17,04:15:00,Eng Premier [EPL],Arsenal,Liverpool,False,11.50,2.30,1.54,0.36,0.64,,,
THU12,2022-03-18,03:45:00,Eng Premier [EPL],Everton,Newcastle,False,11.50,2.45,1.48,0.39,0.61,,,
