MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SUN15,2021-12-12,21:00:00,Spanish Division 1 [SFL],Villarreal,Vallecano,True,8.50,1.75,1.95,0.68,0.32,0.26,High,$$
SAT63,2021-12-12,01:30:00,Spanish Division 1 [SFL],Valencia,CF Elche,True,8.50,1.90,1.80,0.64,0.36,0.24,High,$$
SUN15,2021-12-12,21:00:00,Spanish Division 1 [SFL],Villarreal,Vallecano,False,9.50,2.25,1.57,0.58,0.42,0.24,High,
SAT16,2021-12-11,22:00:00,Italian Division 1 [ISA],Fiorentina,Salernitana,True,9.50,1.73,1.98,0.68,0.32,0.24,High,$$
SUN36,2021-12-13,00:00:00,French Division 1 [FFL],Strasbourg,Marseille,False,13.50,4.75,1.14,0.10,0.90,0.22,Low,
SAT63,2021-12-12,01:30:00,Spanish Division 1 [SFL],Valencia,CF Elche,False,9.50,2.48,1.47,0.53,0.47,0.21,High,
SAT16,2021-12-11,22:00:00,Italian Division 1 [ISA],Fiorentina,Salernitana,False,10.50,2.15,1.62,0.58,0.42,0.21,High,
SUN36,2021-12-13,00:00:00,French Division 1 [FFL],Strasbourg,Marseille,False,10.50,2.20,1.59,0.29,0.71,0.21,Low,
SUN54,2021-12-13,01:30:00,Spanish Division 1 [SFL],Betis,Real Sociedad,True,8.50,1.78,1.92,0.64,0.36,0.18,High,$
SUN36,2021-12-13,00:00:00,French Division 1 [FFL],Strasbourg,Marseille,True,9.50,1.78,1.92,0.39,0.61,0.18,Low,$
SUN54,2021-12-13,01:30:00,Spanish Division 1 [SFL],Betis,Real Sociedad,False,9.50,2.29,1.55,0.53,0.47,0.16,High,
SUN26,2021-12-12,22:00:00,French Division 1 [FFL],Angers SCO,Clermont,False,12.50,4.15,1.18,0.13,0.87,0.16,Low,
SAT26,2021-12-11,23:00:00,Eng Premier [EPL],Arsenal,Southampton,True,10.50,1.88,1.82,0.60,0.40,0.16,High,$
SUN26,2021-12-12,22:00:00,French Division 1 [FFL],Angers SCO,Clermont,False,10.50,2.50,1.46,0.27,0.73,0.15,Low,
SUN26,2021-12-12,22:00:00,French Division 1 [FFL],Angers SCO,Clermont,True,9.50,1.95,1.75,0.37,0.63,0.15,Low,$
SAT26,2021-12-11,23:00:00,Eng Premier [EPL],Arsenal,Southampton,False,11.50,2.38,1.51,0.50,0.50,0.14,High,
SUN28,2021-12-12,22:00:00,French Division 1 [FFL],Troyes,Bordeaux,True,9.50,1.93,1.77,0.58,0.42,0.14,High,$
MON8,2021-12-14,03:45:00,Italian Division 1 [ISA],Roma,Spezia,True,9.50,1.83,1.87,0.61,0.39,0.13,High,$
SUN28,2021-12-12,22:00:00,French Division 1 [FFL],Troyes,Bordeaux,False,10.50,2.50,1.46,0.48,0.52,0.13,High,
MON8,2021-12-14,03:45:00,Italian Division 1 [ISA],Roma,Spezia,False,10.50,2.30,1.54,0.50,0.50,0.12,High,
SAT62,2021-12-12,01:30:00,Eng Premier [EPL],Norwich,Manchester Utd,True,10.50,1.80,1.90,0.43,0.57,0.10,Low,$
SAT62,2021-12-12,01:30:00,Eng Premier [EPL],Norwich,Manchester Utd,False,11.50,2.25,1.57,0.33,0.67,0.10,Low,
SAT19,2021-12-11,22:30:00,German Division 1 [GSL],Bayern Munich,Mainz,True,10.50,1.98,1.73,0.55,0.45,0.09,High,
SAT16,2021-12-11,22:00:00,Italian Division 1 [ISA],Fiorentina,Salernitana,False,13.50,4.55,1.15,0.29,0.71,0.09,High,
SUN7,2021-12-12,19:30:00,Italian Division 1 [ISA],AC Torino,Bologna,True,9.50,1.82,1.88,0.58,0.42,0.08,High,
SAT63,2021-12-12,01:30:00,Spanish Division 1 [SFL],Valencia,CF Elche,False,12.50,5.80,1.09,0.24,0.76,0.08,High,
SUN61,2021-12-13,03:45:00,French Division 1 [FFL],Paris Saint Germain,Monaco,True,9.50,1.95,1.75,0.55,0.45,0.07,High,
SAT19,2021-12-11,22:30:00,German Division 1 [GSL],Bayern Munich,Mainz,False,11.50,2.50,1.46,0.44,0.56,0.07,High,
SUN7,2021-12-12,19:30:00,Italian Division 1 [ISA],AC Torino,Bologna,False,10.50,2.30,1.54,0.47,0.53,0.07,High,
SUN15,2021-12-12,21:00:00,Spanish Division 1 [SFL],Villarreal,Vallecano,False,13.50,7.00,1.06,0.20,0.80,0.07,High,
SAT57,2021-12-12,00:00:00,French Division 1 [FFL],Brest,Montpellier,False,10.50,2.50,1.46,0.44,0.56,0.06,High,
SAT57,2021-12-12,00:00:00,French Division 1 [FFL],Brest,Montpellier,True,9.50,1.93,1.77,0.54,0.46,0.06,High,
SUN28,2021-12-12,22:00:00,French Division 1 [FFL],Troyes,Bordeaux,False,12.50,4.15,1.18,0.28,0.72,0.05,High,
SUN61,2021-12-13,03:45:00,French Division 1 [FFL],Paris Saint Germain,Monaco,False,10.50,2.45,1.48,0.44,0.56,0.05,High,
SAT83,2021-12-12,03:45:00,Italian Division 1 [ISA],Udinese,AC Milan,False,10.50,2.33,1.53,0.46,0.54,0.05,High,
SAT26,2021-12-11,23:00:00,Eng Premier [EPL],Arsenal,Southampton,False,14.50,5.10,1.12,0.23,0.77,0.05,High,
SAT85,2021-12-12,04:00:00,Spanish Division 1 [SFL],Bilbao,Sevilla,False,9.50,2.27,1.56,0.47,0.53,0.05,High,
SAT83,2021-12-12,03:45:00,Italian Division 1 [ISA],Udinese,AC Milan,True,9.50,1.83,1.87,0.57,0.43,0.05,High,
SAT23,2021-12-11,22:30:00,German Division 1 [GSL],RB Leipzig,Monchengladbach,True,9.50,1.83,1.87,0.45,0.55,0.04,Low,
