MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SATFB8096,2023-03-04,20:00:00,German Division 2 [GD2],Sandhausen,Holstein Kiel,True,9.50,1.80,1.90,0.69,0.31,0.30,High,$$
TUEFB8108,2023-03-07,03:45:00,Italian Division 1 [ISA],AC Torino,Bologna,True,8.50,1.80,1.90,0.68,0.32,0.29,High,$$
TUEFB8109,2023-03-07,01:30:00,Italian Division 1 [ISA],Sassuolo,Cremonese,True,9.50,1.90,1.80,0.64,0.36,0.23,High,$$
MONFB8106,2023-03-06,03:45:00,Italian Division 1 [ISA],Roma,Juventus,True,8.50,1.74,1.97,0.67,0.33,0.23,High,$$
SATFB8086,2023-03-04,22:30:00,German Division 1 [GSL],Union Berlin,Cologne,True,9.50,1.77,1.93,0.38,0.62,0.22,Low,$$
SUNFB8143,2023-03-05,04:00:00,French Division 1 [FFL],Paris Saint Germain,Nantes,True,8.50,1.68,2.05,0.67,0.33,0.19,High,$
SUNFB8058,2023-03-05,01:30:00,Eng Premier [EPL],Southampton,Leicester,True,9.50,1.85,1.85,0.63,0.37,0.19,High,$
SATFB8097,2023-03-04,20:00:00,German Division 2 [GD2],Hamburg,Nurnberg,True,10.50,2.05,1.68,0.58,0.42,0.18,High,$
SATFB8105,2023-03-04,22:00:00,Italian Division 1 [ISA],Monza,Empoli,True,10.50,2.08,1.66,0.56,0.44,0.16,High,$
SUNFB8101,2023-03-05,19:30:00,Italian Division 1 [ISA],Spezia,Verona,True,9.50,1.85,1.85,0.39,0.61,0.15,Low,$
SUNFB8164,2023-03-05,23:15:00,Spanish Division 1 [SFL],Barcelona,Valencia,True,9.50,1.75,1.95,0.43,0.57,0.13,Low,$
SUNFB8098,2023-03-05,03:30:00,German Division 2 [GD2],Heidenheim,Darmstadt,True,9.50,1.82,1.88,0.61,0.39,0.12,High,$
MONFB8107,2023-03-06,01:00:00,Italian Division 1 [ISA],Inter Milan,Lecce,True,9.50,1.88,1.82,0.58,0.42,0.11,High,$
SATFB8134,2023-03-04,21:00:00,Spanish Division 1 [SFL],Getafe,Girona,True,8.50,1.93,1.77,0.39,0.61,0.11,Low,$
SATFB8148,2023-03-04,23:15:00,Spanish Division 1 [SFL],Almeria,Villarreal,True,9.50,1.83,1.87,0.59,0.41,0.09,High,
TUEFB8137,2023-03-07,04:00:00,Spanish Division 1 [SFL],Osasuna,Celta Vigo,True,8.50,1.78,1.92,0.44,0.56,0.09,Low,
SATFB8061,2023-03-04,23:00:00,Eng Premier [EPL],Aston Villa,Crystal Palace,True,10.50,2.17,1.61,0.50,0.50,0.07,High,
SATFB8060,2023-03-04,23:00:00,Eng Premier [EPL],Brighton,West Ham,True,10.50,1.95,1.75,0.40,0.60,0.06,Low,
SATFB8083,2023-03-04,22:30:00,German Division 1 [GSL],Bochum,Schalke 04,True,9.50,1.84,1.86,0.44,0.56,0.06,Low,
SATFB8095,2023-03-04,20:00:00,German Division 2 [GD2],Jahn Regensburg,Dusseldorf,True,9.50,1.83,1.87,0.57,0.43,0.06,High,
SUNFB8146,2023-03-05,20:00:00,French Division 1 [FFL],Troyes,Monaco,True,8.50,1.64,2.12,0.63,0.37,0.05,High,
SUNFB8099,2023-03-05,20:30:00,German Division 2 [GD2],Greuther Furth,Hannover,True,10.50,2.08,1.66,0.51,0.49,0.05,High,
SATFB8038,2023-03-04,01:30:00,German Division 2 [GD2],Paderborn,St. Pauli,True,9.50,1.85,1.85,0.56,0.44,0.04,High,
MONFB8145,2023-03-06,03:45:00,French Division 1 [FFL],Rennes,Marseille,True,8.50,1.68,2.05,0.61,0.39,0.04,High,
SATFB8042,2023-03-04,03:45:00,Italian Division 1 [ISA],Napoli,Lazio,True,9.50,1.93,1.77,0.42,0.58,0.04,Low,
SATFB8051,2023-03-04,04:00:00,Spanish Division 1 [SFL],Real Sociedad,Cadiz,True,9.50,2.08,1.66,0.38,0.62,0.03,Low,
SUNFB8154,2023-03-05,20:30:00,German Division 2 [GD2],Rostock,Karlsruher,True,10.50,2.01,1.71,0.40,0.60,0.03,Low,
MONFB8087,2023-03-06,00:30:00,German Division 1 [GSL],Wolfsburg,Frankfurt,True,9.50,1.80,1.90,0.57,0.43,0.02,High,
SATFB8063,2023-03-04,23:00:00,Eng Premier [EPL],Chelsea,Leeds,True,10.50,2.00,1.72,0.41,0.59,0.02,Low,
SUNFB8102,2023-03-05,22:00:00,Italian Division 1 [ISA],Sampdoria,Salernitana,True,9.50,2.02,1.70,0.50,0.50,0.01,High,
MONFB8142,2023-03-06,01:30:00,Spanish Division 1 [SFL],Vallecano,Bilbao,True,9.50,2.00,1.72,0.50,0.50,0.00,High,
SATFB8084,2023-03-04,22:30:00,German Division 1 [GSL],Mainz,Hoffenheim,True,8.50,1.62,2.15,0.62,0.38,0.00,High,
SATFB8039,2023-03-04,01:30:00,German Division 2 [GD2],Magdeburg,Kaiserslautern,True,9.50,1.73,1.98,0.51,0.49,,,
SUNFB8153,2023-03-05,20:30:00,German Division 2 [GD2],Braunschweig,Bielefeld,True,9.50,1.89,1.81,0.49,0.51,,,
SATFB8035,2023-03-04,03:30:00,German Division 1 [GSL],Dortmund,RB Leipzig,True,9.50,1.95,1.75,0.45,0.55,,,
SATFB8081,2023-03-04,22:30:00,German Division 1 [GSL],Augsburg,Werder Bremen,True,8.50,1.70,2.02,0.54,0.46,,,
SATFB8085,2023-03-04,22:30:00,German Division 1 [GSL],Monchengladbach,Freiburg,True,8.50,1.73,1.98,0.55,0.45,,,
