MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SAT26,2021-09-25,21:30:00,German Division 1 [GSL],RB Leipzig,Hertha Berlin,False,13.50,5.10,1.12,0.06,0.94,0.44,Low,
SAT26,2021-09-25,21:30:00,German Division 1 [GSL],RB Leipzig,Hertha Berlin,False,10.50,2.25,1.57,0.22,0.78,0.40,Low,
SAT26,2021-09-25,21:30:00,German Division 1 [GSL],RB Leipzig,Hertha Berlin,True,9.50,1.80,1.90,0.31,0.69,0.35,Low,$$$
SAT80,2021-09-26,01:00:00,French Division 1 [FFL],Strasbourg,Lille,False,10.50,2.70,1.40,0.20,0.80,0.28,Low,
SAT80,2021-09-26,01:00:00,French Division 1 [FFL],Strasbourg,Lille,True,9.50,2.10,1.65,0.29,0.71,0.26,Low,$$
SAT80,2021-09-26,01:00:00,French Division 1 [FFL],Strasbourg,Lille,False,12.50,4.90,1.13,0.09,0.91,0.24,Low,
SAT88,2021-09-26,03:00:00,Spanish Division 1 [SFL],Real Madrid,Villarreal,True,9.50,1.92,1.78,0.62,0.38,0.21,High,$$
SAT28,2021-09-25,21:30:00,German Division 1 [GSL],Hoffenheim,Wolfsburg,False,11.50,2.60,1.43,0.24,0.76,0.21,Low,
SAT88,2021-09-26,03:00:00,Spanish Division 1 [SFL],Real Madrid,Villarreal,False,10.50,2.48,1.47,0.52,0.48,0.19,High,
SAT28,2021-09-25,21:30:00,German Division 1 [GSL],Hoffenheim,Wolfsburg,True,10.50,2.07,1.67,0.33,0.67,0.19,Low,$
SAT28,2021-09-25,21:30:00,German Division 1 [GSL],Hoffenheim,Wolfsburg,False,13.50,4.40,1.16,0.11,0.89,0.17,Low,
SAT75,2021-09-26,00:30:00,German Division 1 [GSL],Monchengladbach,Dortmund,False,10.50,2.45,1.48,0.27,0.73,0.16,Low,
SAT23,2021-09-25,20:00:00,Spanish Division 1 [SFL],Alaves,Atletico Madrid,False,10.50,2.50,1.46,0.26,0.74,0.16,Low,
SAT23,2021-09-25,20:00:00,Spanish Division 1 [SFL],Alaves,Atletico Madrid,True,9.50,1.95,1.75,0.36,0.64,0.16,Low,$
SUN28,2021-09-26,21:00:00,Italian Division 1 [ISA],Sassuolo,Salernitana,False,11.50,2.45,1.48,0.27,0.73,0.16,Low,
SAT75,2021-09-26,00:30:00,German Division 1 [GSL],Monchengladbach,Dortmund,False,12.50,4.15,1.18,0.13,0.87,0.15,Low,
SAT75,2021-09-26,00:30:00,German Division 1 [GSL],Monchengladbach,Dortmund,True,9.50,1.93,1.77,0.37,0.63,0.15,Low,$
SUN28,2021-09-26,21:00:00,Italian Division 1 [ISA],Sassuolo,Salernitana,True,10.50,1.95,1.75,0.37,0.63,0.15,Low,$
FRI14,2021-09-25,02:30:00,German Division 1 [GSL],Greuther Furth,Bayern Munich,False,11.50,2.40,1.50,0.29,0.71,0.14,Low,
SUN28,2021-09-26,21:00:00,Italian Division 1 [ISA],Sassuolo,Salernitana,False,13.50,4.05,1.19,0.14,0.86,0.14,Low,
SUN15,2021-09-26,19:00:00,French Division 1 [FFL],Bordeaux,Rennes,True,9.50,1.95,1.75,0.38,0.62,0.12,Low,$
SUN15,2021-09-26,19:00:00,French Division 1 [FFL],Bordeaux,Rennes,False,10.50,2.50,1.46,0.28,0.72,0.12,Low,
FRI14,2021-09-25,02:30:00,German Division 1 [GSL],Greuther Furth,Bayern Munich,True,10.50,1.95,1.75,0.38,0.62,0.12,Low,$
SAT35,2021-09-25,22:00:00,Eng Premier [EPL],Watford,Newcastle,True,10.50,2.00,1.72,0.37,0.63,0.11,Low,$
SUN35,2021-09-26,21:30:00,German Division 1 [GSL],Bochum,Stuttgart,False,10.50,2.35,1.52,0.30,0.70,0.11,Low,
SUN32,2021-09-26,21:00:00,French Division 1 [FFL],Troyes,Angers SCO,True,9.50,2.00,1.72,0.37,0.63,0.11,Low,$
SAT23,2021-09-25,20:00:00,Spanish Division 1 [SFL],Alaves,Atletico Madrid,False,13.50,5.55,1.10,0.08,0.92,0.11,Low,
SAT74,2021-09-26,00:30:00,Spanish Division 1 [SFL],Sevilla,Espanyol,False,9.50,2.25,1.57,0.51,0.49,0.11,High,
SUN35,2021-09-26,21:30:00,German Division 1 [GSL],Bochum,Stuttgart,True,9.50,1.87,1.83,0.40,0.60,0.11,Low,$
SAT22,2021-09-25,19:30:00,German Division 2 [GD2],Paderborn,Holstein Kiel,True,9.50,1.93,1.77,0.57,0.43,0.11,High,$
SAT35,2021-09-25,22:00:00,Eng Premier [EPL],Watford,Newcastle,False,11.50,2.55,1.45,0.28,0.72,0.10,Low,
SAT74,2021-09-26,00:30:00,Spanish Division 1 [SFL],Sevilla,Espanyol,True,8.50,1.75,1.95,0.62,0.38,0.10,High,$
SAT22,2021-09-25,19:30:00,German Division 2 [GD2],Paderborn,Holstein Kiel,False,10.50,2.45,1.48,0.47,0.53,0.10,High,
SAT73,2021-09-26,00:30:00,Eng Premier [EPL],Brentford,Liverpool,True,10.50,1.95,1.75,0.39,0.61,0.09,Low,
SUN20,2021-09-26,19:30:00,German Division 2 [GD2],Dresden,Werder Bremen,True,9.50,1.83,1.87,0.42,0.58,0.09,Low,
SUN42,2021-09-26,23:00:00,French Division 1 [FFL],Clermont,Monaco,True,9.50,1.82,1.88,0.43,0.57,0.09,Low,
