MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
WED5,2022-05-12,01:00:00,Spanish Division 1 [SFL],Osasuna,Getafe,False,11.50,4.55,1.15,0.06,0.94,0.51,Low,
WED5,2022-05-12,01:00:00,Spanish Division 1 [SFL],Osasuna,Getafe,False,9.50,2.55,1.45,0.17,0.83,0.44,Low,
WED5,2022-05-12,01:00:00,Spanish Division 1 [SFL],Osasuna,Getafe,True,8.50,1.95,1.75,0.27,0.73,0.38,Low,$$$
THU11,2022-05-13,03:30:00,Spanish Division 1 [SFL],Real Madrid,Levante,True,9.50,2.00,1.72,0.60,0.40,0.21,High,$$
TUE10,2022-05-11,03:00:00,Eng Premier [EPL],Aston Villa,Liverpool,False,14.50,4.55,1.15,0.10,0.90,0.20,Low,
THU11,2022-05-13,03:30:00,Spanish Division 1 [SFL],Real Madrid,Levante,False,10.50,2.55,1.45,0.49,0.51,0.16,High,
TUE10,2022-05-11,03:00:00,Eng Premier [EPL],Aston Villa,Liverpool,False,12.50,2.88,1.36,0.23,0.77,0.14,Low,
THU9,2022-05-13,02:45:00,Eng Premier [EPL],Tottenham,Arsenal,False,11.50,2.40,1.50,0.30,0.70,0.11,Low,
THU9,2022-05-13,02:45:00,Eng Premier [EPL],Tottenham,Arsenal,False,14.50,5.10,1.12,0.10,0.90,0.11,Low,
TUE10,2022-05-11,03:00:00,Eng Premier [EPL],Aston Villa,Liverpool,True,11.50,2.30,1.54,0.32,0.68,0.10,Low,$
THU9,2022-05-13,02:45:00,Eng Premier [EPL],Tottenham,Arsenal,True,10.50,1.92,1.78,0.40,0.60,0.10,Low,
WED30,2022-05-12,03:15:00,Eng Premier [EPL],Wolves,Manchester City,False,14.50,5.10,1.12,0.10,0.90,0.09,Low,
WED30,2022-05-12,03:15:00,Eng Premier [EPL],Wolves,Manchester City,False,11.50,2.40,1.50,0.30,0.70,0.09,Low,
THU11,2022-05-13,03:30:00,Spanish Division 1 [SFL],Real Madrid,Levante,False,12.50,4.40,1.16,0.29,0.71,0.08,High,
WED30,2022-05-12,03:15:00,Eng Premier [EPL],Wolves,Manchester City,True,10.50,1.92,1.78,0.41,0.59,0.07,Low,
WED19,2022-05-12,02:30:00,Spanish Division 1 [SFL],Sevilla,Mallorca,True,8.50,1.82,1.88,0.58,0.42,0.06,High,
WED19,2022-05-12,02:30:00,Spanish Division 1 [SFL],Sevilla,Mallorca,False,9.50,2.35,1.52,0.46,0.54,0.06,High,
TUE7,2022-05-11,01:00:00,Spanish Division 1 [SFL],Valencia,Betis,True,9.50,1.95,1.75,0.54,0.46,0.06,High,
TUE14,2022-05-11,03:30:00,Spanish Division 1 [SFL],Barcelona,Celta Vigo,True,8.50,1.90,1.80,0.55,0.45,0.05,High,
WED22,2022-05-12,02:45:00,Eng Premier [EPL],Leicester,Norwich,True,11.50,2.15,1.62,0.49,0.51,0.05,High,
TUE7,2022-05-11,01:00:00,Spanish Division 1 [SFL],Valencia,Betis,False,10.50,2.50,1.46,0.43,0.57,0.05,High,
TUE14,2022-05-11,03:30:00,Spanish Division 1 [SFL],Barcelona,Celta Vigo,False,9.50,2.45,1.48,0.43,0.57,0.04,High,
WED22,2022-05-12,02:45:00,Eng Premier [EPL],Leicester,Norwich,False,12.50,2.75,1.39,0.39,0.61,0.04,High,
THU7,2022-05-13,02:00:00,Spanish Division 1 [SFL],Vallecano,Villarreal,True,9.50,1.88,1.82,0.55,0.45,0.03,High,
THU4,2022-05-13,01:00:00,Spanish Division 1 [SFL],Real Sociedad,Cadiz,True,9.50,2.15,1.62,0.37,0.63,0.03,Low,
THU7,2022-05-13,02:00:00,Spanish Division 1 [SFL],Vallecano,Villarreal,False,10.50,2.40,1.50,0.44,0.56,0.03,High,
THU4,2022-05-13,01:00:00,Spanish Division 1 [SFL],Real Sociedad,Cadiz,False,10.50,2.78,1.38,0.27,0.73,0.03,Low,
THU4,2022-05-13,01:00:00,Spanish Division 1 [SFL],Real Sociedad,Cadiz,False,12.50,4.75,1.14,0.12,0.88,0.01,Low,
TUE8,2022-05-11,02:00:00,Spanish Division 1 [SFL],CF Granada,Bilbao,True,9.50,2.05,1.68,0.40,0.60,0.01,Low,
WED19,2022-05-12,02:30:00,Spanish Division 1 [SFL],Sevilla,Mallorca,False,11.50,4.05,1.19,0.25,0.75,0.01,High,
TUE8,2022-05-11,02:00:00,Spanish Division 1 [SFL],CF Granada,Bilbao,False,10.50,2.65,1.42,0.29,0.71,0.01,Low,
