MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SUN55,2022-04-10,23:30:00,Eng Premier [EPL],Manchester City,Liverpool,False,13.50,4.15,1.18,0.10,0.90,0.34,Low,
SUN55,2022-04-10,23:30:00,Eng Premier [EPL],Manchester City,Liverpool,False,11.50,2.55,1.45,0.22,0.78,0.29,Low,
SAT30,2022-04-09,22:00:00,Eng Premier [EPL],Southampton,Chelsea,False,14.50,4.90,1.13,0.08,0.92,0.27,Low,
SUN55,2022-04-10,23:30:00,Eng Premier [EPL],Manchester City,Liverpool,True,10.50,2.00,1.72,0.31,0.69,0.27,Low,$$
SAT30,2022-04-09,22:00:00,Eng Premier [EPL],Southampton,Chelsea,False,11.50,2.30,1.54,0.26,0.74,0.25,Low,
SAT63,2022-04-09,23:00:00,French Division 1 [FFL],Reims,Rennes,False,13.50,4.40,1.16,0.10,0.90,0.24,Low,
SAT30,2022-04-09,22:00:00,Eng Premier [EPL],Southampton,Chelsea,True,10.50,1.85,1.85,0.36,0.64,0.22,Low,$$
SAT61,2022-04-09,22:15:00,Spanish Division 1 [SFL],Mallorca,Atletico Madrid,True,9.50,2.20,1.59,0.57,0.43,0.22,High,$$
FRI4,2022-04-09,00:30:00,German Division 2 [GD2],Jahn Regensburg,Ingolstadt,True,9.50,1.80,1.90,0.65,0.35,0.22,High,$$
SAT92,2022-04-10,03:00:00,Spanish Division 1 [SFL],Real Madrid,Getafe,False,10.50,2.82,1.37,0.21,0.79,0.22,Low,
SAT92,2022-04-10,03:00:00,Spanish Division 1 [SFL],Real Madrid,Getafe,False,12.50,4.90,1.13,0.09,0.91,0.21,Low,
SAT63,2022-04-09,23:00:00,French Division 1 [FFL],Reims,Rennes,False,11.50,2.70,1.40,0.23,0.77,0.21,Low,
SAT19,2022-04-09,19:45:00,Eng Championship [ED1],Sheff Utd,Bournemouth,True,9.50,1.90,1.80,0.62,0.38,0.20,High,$$
SAT63,2022-04-09,23:00:00,French Division 1 [FFL],Reims,Rennes,True,10.50,2.10,1.65,0.31,0.69,0.20,Low,$$
SUN28,2022-04-10,19:30:00,German Division 2 [GD2],Sandhausen,Dresden,True,10.50,2.15,1.62,0.57,0.43,0.19,High,$
MON8,2022-04-12,02:45:00,Italian Division 1 [ISA],Bologna,Sampdoria,True,9.50,1.93,1.77,0.61,0.39,0.19,High,$
SAT92,2022-04-10,03:00:00,Spanish Division 1 [SFL],Real Madrid,Getafe,True,9.50,2.20,1.59,0.30,0.70,0.18,Low,$
FRI4,2022-04-09,00:30:00,German Division 2 [GD2],Jahn Regensburg,Ingolstadt,False,10.50,2.25,1.57,0.55,0.45,0.18,High,
SAT61,2022-04-09,22:15:00,Spanish Division 1 [SFL],Mallorca,Atletico Madrid,False,10.50,2.82,1.37,0.46,0.54,0.17,High,
MON8,2022-04-12,02:45:00,Italian Division 1 [ISA],Bologna,Sampdoria,False,10.50,2.50,1.46,0.50,0.50,0.17,High,
SAT19,2022-04-09,19:45:00,Eng Championship [ED1],Sheff Utd,Bournemouth,False,10.50,2.40,1.50,0.51,0.49,0.17,High,
SAT25,2022-04-09,21:30:00,German Division 1 [GSL],Bayern Munich,Augsburg,False,14.50,4.90,1.13,0.10,0.90,0.16,Low,
SUN26,2022-04-10,19:30:00,German Division 2 [GD2],Holstein Kiel,Hamburg,True,10.50,1.95,1.75,0.58,0.42,0.15,High,$
SUN28,2022-04-10,19:30:00,German Division 2 [GD2],Sandhausen,Dresden,False,11.50,2.70,1.40,0.46,0.54,0.15,High,
SAT20,2022-04-09,20:00:00,Spanish Division 1 [SFL],Cadiz,Betis,True,9.50,1.95,1.75,0.58,0.42,0.14,High,$
SAT16,2022-04-09,19:30:00,German Division 2 [GD2],Aue,Hannover,False,10.50,2.20,1.59,0.32,0.68,0.14,Low,
SAT25,2022-04-09,21:30:00,German Division 1 [GSL],Bayern Munich,Augsburg,False,11.50,2.35,1.52,0.30,0.70,0.13,Low,
SAT20,2022-04-09,20:00:00,Spanish Division 1 [SFL],Cadiz,Betis,False,10.50,2.50,1.46,0.47,0.53,0.12,High,
SAT16,2022-04-09,19:30:00,German Division 2 [GD2],Aue,Hannover,True,9.50,1.77,1.93,0.42,0.58,0.12,Low,$
SAT26,2022-04-09,21:30:00,German Division 1 [GSL],Cologne,Mainz,True,9.50,1.78,1.92,0.61,0.39,0.11,High,$
SAT25,2022-04-09,21:30:00,German Division 1 [GSL],Bayern Munich,Augsburg,True,10.50,1.90,1.80,0.40,0.60,0.11,Low,$
SAT26,2022-04-09,21:30:00,German Division 1 [GSL],Cologne,Mainz,False,10.50,2.25,1.57,0.50,0.50,0.11,High,
SUN26,2022-04-10,19:30:00,German Division 2 [GD2],Holstein Kiel,Hamburg,False,11.50,2.40,1.50,0.48,0.52,0.10,High,
SAT32,2022-04-09,22:00:00,Eng Premier [EPL],Watford,Leeds,True,10.50,2.19,1.60,0.50,0.50,0.09,High,
SUN35,2022-04-10,21:00:00,Eng Premier [EPL],Norwich,Burnley,True,11.50,2.07,1.67,0.53,0.47,0.08,High,
SAT61,2022-04-09,22:15:00,Spanish Division 1 [SFL],Mallorca,Atletico Madrid,False,12.50,4.90,1.13,0.27,0.73,0.08,High,
SAT28,2022-04-09,21:30:00,German Division 1 [GSL],Wolfsburg,Bielefeld,True,9.50,1.82,1.88,0.58,0.42,0.08,High,
SUN22,2022-04-10,18:30:00,Italian Division 1 [ISA],Genoa,Lazio,True,9.50,2.10,1.65,0.36,0.64,0.08,Low,
SUN22,2022-04-10,18:30:00,Italian Division 1 [ISA],Genoa,Lazio,False,10.50,2.70,1.40,0.26,0.74,0.07,Low,
