MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
MONFB7007,2023-10-16,00:30:00,Spanish Division 2 [SF2],Leganes,Amorebieta,True,9.50,2.00,1.72,0.34,0.66,0.19,Low,$
SATFB6987,2023-10-14,22:00:00,Eng League 1 [ED2],Carlisle,Leyton Orient,True,10.50,1.76,1.94,0.41,0.59,0.16,Low,$
SUNFB7011,2023-10-15,03:00:00,Spanish Division 2 [SF2],Espanyol,Valladolid,True,9.50,1.88,1.82,0.60,0.40,0.14,High,
MONFB7012,2023-10-16,00:30:00,Spanish Division 2 [SF2],Eibar,Huesca,True,9.50,2.00,1.72,0.54,0.46,0.07,High,
SUNFB7013,2023-10-15,00:30:00,Spanish Division 2 [SF2],Cartagena,Santander,True,9.50,1.95,1.75,0.40,0.60,0.06,Low,
SATFB7010,2023-10-14,22:15:00,Spanish Division 2 [SF2],Mirandes,Tenerife,True,8.50,1.77,1.93,0.47,0.53,0.02,Low,
SATFB6957,2023-10-14,03:00:00,Spanish Division 2 [SF2],Oviedo,Albacete,True,8.50,1.74,1.97,0.55,0.45,,,
SUNFB7009,2023-10-15,00:30:00,Spanish Division 2 [SF2],Gijon,Zaragoza,True,9.50,1.73,1.98,0.52,0.48,,,
SUNFB7005,2023-10-15,22:15:00,Spanish Division 2 [SF2],CD Eldense,CF Elche,True,9.50,2.04,1.69,0.48,0.52,,,
TUEFB7006,2023-10-17,03:00:00,Spanish Division 2 [SF2],Levante,Racing de Ferrol,True,8.50,1.76,1.94,0.49,0.51,,,
SATFB6985,2023-10-14,22:00:00,Eng League 1 [ED2],Blackpool,Stevenage,True,9.50,1.82,1.88,0.48,0.52,,,
SATFB6988,2023-10-14,22:00:00,Eng League 1 [ED2],Lincoln City,Burton Albion,True,8.50,1.75,1.95,0.56,0.44,,,
