MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SUNFB2100,2024-02-25,21:00:00,Spanish Division 2 [SF2],CD Eldense,Racing de Ferrol,True,9.50,1.83,1.87,0.31,0.69,0.34,Low,$$
SUNFB1933,2024-02-25,01:30:00,Eng Premier [EPL],Bournemouth,Manchester City,True,11.50,2.07,1.67,0.30,0.70,0.24,Low,$
TUEFB1972,2024-02-27,04:00:00,Spanish Division 1 [SFL],Girona,Vallecano,True,9.50,2.19,1.60,0.29,0.71,0.22,Low,$
SUNFB1973,2024-02-25,21:00:00,Spanish Division 1 [SFL],Cadiz,Celta Vigo,True,9.50,1.87,1.83,0.36,0.64,0.20,Low,$
SATFB1947,2024-02-24,22:30:00,German Division 1 [GSL],Monchengladbach,Bochum,True,10.50,2.22,1.58,0.31,0.69,0.15,Low,
SUNFB1956,2024-02-25,20:30:00,German Division 2 [GD2],Dusseldorf,Rostock,True,10.50,1.95,1.75,0.37,0.63,0.13,Low,
SATFB1946,2024-02-24,22:30:00,German Division 1 [GSL],Werder Bremen,Darmstadt,True,9.50,2.12,1.64,0.34,0.66,0.12,Low,
MONFB2050,2024-02-26,02:30:00,German Division 1 [GSL],Augsburg,Freiburg,True,9.50,2.02,1.70,0.37,0.63,0.09,Low,
SUNFB2095,2024-02-25,22:00:00,French Division 1 [FFL],Toulouse,Lille,True,9.50,1.90,1.80,0.57,0.43,0.09,High,
TUEFB1928,2024-02-27,04:00:00,Eng Premier [EPL],West Ham,Brentford,True,10.50,2.00,1.72,0.40,0.60,0.04,Low,
SUNFB1955,2024-02-25,03:30:00,German Division 2 [GD2],Magdeburg,Schalke 04,True,10.50,2.07,1.67,0.39,0.61,0.03,Low,
SUNFB1952,2024-02-25,20:30:00,German Division 2 [GD2],Greuther Furth,Nurnberg,True,10.50,1.83,1.87,0.46,0.54,0.02,Low,
SATFB1949,2024-02-24,22:30:00,German Division 1 [GSL],Union Berlin,Heidenheim,True,10.50,2.20,1.59,0.46,0.54,0.02,High,
SATFB1954,2024-02-24,20:00:00,German Division 2 [GD2],Braunschweig,Hertha Berlin,True,10.50,2.00,1.72,0.51,0.49,0.01,High,
MONFB2096,2024-02-26,03:45:00,French Division 1 [FFL],Marseille,Montpellier,True,9.50,1.95,1.75,0.52,0.48,0.01,High,
