MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SATFB1252,2022-08-20,22:00:00,Eng Premier [EPL],Leicester,Southampton,False,14.50,4.75,1.14,-14.28,15.28,117.29,Low,
SATFB1203,2022-08-20,00:30:00,German Division 2 [GD2],Magdeburg,Hannover,False,13.50,4.55,1.15,-11.39,12.39,88.29,Low,
SATFB1244,2022-08-20,19:00:00,German Division 2 [GD2],Sandhausen,Nurnberg,False,14.50,5.30,1.11,-5.53,6.53,56.79,Low,
SATFB1252,2022-08-20,22:00:00,Eng Premier [EPL],Leicester,Southampton,False,11.50,2.29,1.55,-13.13,14.13,38.01,Low,
SATFB1203,2022-08-20,00:30:00,German Division 2 [GD2],Magdeburg,Hannover,False,10.50,2.27,1.56,-10.09,11.09,29.10,Low,
SATFB1252,2022-08-20,22:00:00,Eng Premier [EPL],Leicester,Southampton,True,10.50,1.83,1.87,-12.66,13.66,28.20,Low,$$$
SATFB1203,2022-08-20,00:30:00,German Division 2 [GD2],Magdeburg,Hannover,True,9.50,1.80,1.90,-9.61,10.61,21.28,Low,$$$
SATFB1244,2022-08-20,19:00:00,German Division 2 [GD2],Sandhausen,Nurnberg,False,11.50,2.55,1.45,-4.79,5.79,16.45,Low,
SATFB1244,2022-08-20,19:00:00,German Division 2 [GD2],Sandhausen,Nurnberg,True,10.50,2.02,1.70,-4.54,5.54,12.02,Low,$$$
SATFB1246,2022-08-20,19:00:00,German Division 2 [GD2],Jahn Regensburg,Karlsruher,False,13.50,4.55,1.15,-1.23,2.23,10.43,Low,
SATFB1246,2022-08-20,19:00:00,German Division 2 [GD2],Jahn Regensburg,Karlsruher,False,10.50,2.20,1.59,-0.87,1.87,3.33,Low,
SATFB1246,2022-08-20,19:00:00,German Division 2 [GD2],Jahn Regensburg,Karlsruher,True,9.50,1.76,1.94,-0.74,1.74,2.53,Low,$$$
TUEFB1309,2022-08-23,04:00:00,Spanish Division 1 [SFL],Girona,Getafe,False,12.50,4.55,1.15,0.05,0.95,0.64,Low,
TUEFB1309,2022-08-23,04:00:00,Spanish Division 1 [SFL],Girona,Getafe,False,10.50,2.82,1.37,0.13,0.87,0.51,Low,
SATFB1207,2022-08-20,02:30:00,German Division 1 [GSL],Monchengladbach,Hertha Berlin,False,13.50,4.55,1.15,0.07,0.93,0.49,Low,
TUEFB1309,2022-08-23,04:00:00,Spanish Division 1 [SFL],Girona,Getafe,True,9.50,2.19,1.60,0.21,0.79,0.44,Low,$$$
SATFB1282,2022-08-20,21:30:00,German Division 1 [GSL],Dortmund,Werder Bremen,False,13.50,4.30,1.17,0.09,0.91,0.36,Low,
SATFB1207,2022-08-20,02:30:00,German Division 1 [GSL],Monchengladbach,Hertha Berlin,False,10.50,2.19,1.60,0.25,0.75,0.34,Low,
SUNFB1273,2022-08-21,23:05:00,French Division 1 [FFL],Rennes,AC Ajaccio,False,13.50,4.55,1.15,0.09,0.91,0.33,Low,
SATFB1207,2022-08-20,02:30:00,German Division 1 [GSL],Monchengladbach,Hertha Berlin,True,9.50,1.78,1.92,0.35,0.65,0.28,Low,$$
SUNFB1385,2022-08-21,21:30:00,German Division 1 [GSL],Frankfurt,Cologne,True,9.50,1.78,1.92,0.67,0.33,0.25,High,$$
SATFB1282,2022-08-20,21:30:00,German Division 1 [GSL],Dortmund,Werder Bremen,False,10.50,2.10,1.65,0.30,0.70,0.23,Low,
TUEFB1261,2022-08-23,00:30:00,Italian Division 1 [ISA],Roma,Cremonese,True,10.50,2.20,1.59,0.58,0.42,0.22,High,$$
SUNFB1273,2022-08-21,23:05:00,French Division 1 [FFL],Rennes,AC Ajaccio,False,10.50,2.25,1.57,0.29,0.71,0.20,Low,
SUNFB1385,2022-08-21,21:30:00,German Division 1 [GSL],Frankfurt,Cologne,False,10.50,2.19,1.60,0.56,0.44,0.20,High,
MONFB1361,2022-08-22,00:30:00,Italian Division 1 [ISA],Empoli,Fiorentina,True,10.50,2.05,1.68,0.58,0.42,0.18,High,$
TUEFB1261,2022-08-23,00:30:00,Italian Division 1 [ISA],Roma,Cremonese,False,11.50,2.80,1.38,0.47,0.53,0.18,High,
SUNFB1312,2022-08-21,19:30:00,German Division 2 [GD2],Rostock,St. Pauli,False,13.50,4.55,1.15,0.11,0.89,0.18,Low,
SATFB1205,2022-08-20,03:00:00,French Division 1 [FFL],Lyon,Troyes,True,10.50,2.30,1.54,0.53,0.47,0.18,High,$
SATFB1206,2022-08-20,03:00:00,Eng Championship [ED1],Norwich,Millwall,True,9.50,1.80,1.90,0.63,0.37,0.17,High,$
SATFB1282,2022-08-20,21:30:00,German Division 1 [GSL],Dortmund,Werder Bremen,True,9.50,1.72,2.00,0.41,0.59,0.17,Low,$
SUNFB1273,2022-08-21,23:05:00,French Division 1 [FFL],Rennes,AC Ajaccio,True,9.50,1.79,1.91,0.40,0.60,0.17,Low,$
MONFB1361,2022-08-22,00:30:00,Italian Division 1 [ISA],Empoli,Fiorentina,False,11.50,2.65,1.42,0.47,0.53,0.16,High,
SATFB1206,2022-08-20,03:00:00,Eng Championship [ED1],Norwich,Millwall,False,10.50,2.25,1.57,0.52,0.48,0.14,High,
SATFB1277,2022-08-20,21:30:00,German Division 1 [GSL],Stuttgart,Freiburg,True,9.50,1.88,1.82,0.60,0.40,0.14,High,$
SUNFB1248,2022-08-21,19:30:00,German Division 2 [GD2],Heidenheim,Bielefeld,True,10.50,2.05,1.68,0.55,0.45,0.13,High,$
SATFB1205,2022-08-20,03:00:00,French Division 1 [FFL],Lyon,Troyes,False,11.50,2.88,1.36,0.43,0.57,0.12,High,
SATFB1271,2022-08-20,23:00:00,French Division 1 [FFL],Monaco,Lens,True,9.50,1.77,1.93,0.62,0.38,0.12,High,$
SUNFB1312,2022-08-21,19:30:00,German Division 2 [GD2],Rostock,St. Pauli,False,10.50,2.19,1.60,0.33,0.67,0.12,Low,
SUNFB1251,2022-08-21,23:30:00,Eng Premier [EPL],Newcastle,Manchester City,False,13.50,4.15,1.18,0.14,0.86,0.11,Low,
