MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
THUFB9293,2023-12-07,04:00:00,French Division 1 [FFL],Marseille,Lyon,True,9.50,1.86,1.84,0.34,0.66,0.27,Low,$$
THUFB9271,2023-12-07,03:30:00,Eng Premier [EPL],Fulham,Nottingham Forest,True,10.50,2.05,1.68,0.57,0.43,0.17,High,$
FRIFB9350,2023-12-08,03:30:00,French Division 1 [FFL],Brest,Strasbourg,True,9.50,1.97,1.74,0.57,0.43,0.13,High,
FRIFB9270,2023-12-08,04:15:00,Eng Premier [EPL],Tottenham,West Ham,True,11.50,1.98,1.73,0.39,0.61,0.07,Low,
THUFB9274,2023-12-07,04:15:00,Eng Premier [EPL],Aston Villa,Manchester City,True,10.50,2.01,1.71,0.39,0.61,0.07,Low,
THUFB9269,2023-12-07,03:30:00,Eng Premier [EPL],Crystal Palace,Bournemouth,True,10.50,1.94,1.76,0.41,0.59,0.06,Low,
WEDFB9261,2023-12-06,03:30:00,Eng Premier [EPL],Wolves,Burnley,True,10.50,2.00,1.72,0.45,0.55,,,
WEDFB9262,2023-12-06,04:15:00,Eng Premier [EPL],Luton,Arsenal,True,10.50,1.85,1.85,0.52,0.48,,,
THUFB9273,2023-12-07,03:30:00,Eng Premier [EPL],Brighton,Brentford,True,10.50,2.00,1.72,0.45,0.55,,,
THUFB9275,2023-12-07,03:30:00,Eng Premier [EPL],Sheff Utd,Liverpool,True,10.50,1.85,1.85,0.50,0.50,,,
THUFB9268,2023-12-07,04:15:00,Eng Premier [EPL],Manchester Utd,Chelsea,True,10.50,1.90,1.80,0.45,0.55,,,
FRIFB9272,2023-12-08,03:30:00,Eng Premier [EPL],Everton,Newcastle,True,10.50,2.00,1.72,0.44,0.56,,,
