MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SUN43,2022-04-24,23:05:00,French Division 1 [FFL],Lille,Strasbourg,False,14.50,5.55,1.10,0.05,0.95,0.40,Low,
SAT29,2022-04-23,21:30:00,German Division 1 [GSL],RB Leipzig,Union Berlin,False,12.50,4.75,1.14,0.08,0.92,0.36,Low,
SAT29,2022-04-23,21:30:00,German Division 1 [GSL],RB Leipzig,Union Berlin,False,10.50,2.75,1.39,0.19,0.81,0.32,Low,
SAT31,2022-04-23,21:30:00,German Division 1 [GSL],Frankfurt,Hoffenheim,True,9.50,1.75,1.95,0.70,0.30,0.30,High,$$
SAT29,2022-04-23,21:30:00,German Division 1 [GSL],RB Leipzig,Union Berlin,True,9.50,2.15,1.62,0.28,0.72,0.27,Low,$$
SUN8,2022-04-24,19:00:00,French Division 1 [FFL],Rennes,Lorient,True,9.50,1.82,1.88,0.67,0.33,0.27,High,$$
SAT67,2022-04-23,23:00:00,French Division 1 [FFL],Lyon,Montpellier,True,9.50,2.00,1.72,0.63,0.37,0.26,High,$$
SUN43,2022-04-24,23:05:00,French Division 1 [FFL],Lille,Strasbourg,False,11.50,2.88,1.36,0.20,0.80,0.25,Low,
SAT35,2022-04-23,22:00:00,Eng Premier [EPL],Manchester City,Watford,False,14.50,4.40,1.16,0.10,0.90,0.25,Low,
SAT31,2022-04-23,21:30:00,German Division 1 [GSL],Frankfurt,Hoffenheim,False,10.50,2.15,1.62,0.60,0.40,0.24,High,
SUN65,2022-04-25,03:00:00,Spanish Division 1 [SFL],Barcelona,Vallecano,False,12.50,4.15,1.18,0.12,0.88,0.24,Low,
SUN43,2022-04-24,23:05:00,French Division 1 [FFL],Lille,Strasbourg,True,10.50,2.20,1.59,0.28,0.72,0.24,Low,$$
SUN8,2022-04-24,19:00:00,French Division 1 [FFL],Rennes,Lorient,False,10.50,2.30,1.54,0.57,0.43,0.23,High,
SAT67,2022-04-23,23:00:00,French Division 1 [FFL],Lyon,Montpellier,False,10.50,2.60,1.43,0.52,0.48,0.23,High,
SUN14,2022-04-24,19:30:00,German Division 2 [GD2],Aue,Rostock,False,10.50,2.35,1.52,0.27,0.73,0.22,Low,
SUN65,2022-04-25,03:00:00,Spanish Division 1 [SFL],Barcelona,Vallecano,False,10.50,2.45,1.48,0.25,0.75,0.22,Low,
SUN65,2022-04-25,03:00:00,Spanish Division 1 [SFL],Barcelona,Vallecano,True,9.50,1.92,1.78,0.35,0.65,0.20,Low,$$
SUN7,2022-04-24,18:30:00,Italian Division 1 [ISA],Salernitana,Fiorentina,True,9.50,1.90,1.80,0.62,0.38,0.19,High,$
SAT35,2022-04-23,22:00:00,Eng Premier [EPL],Manchester City,Watford,False,12.50,2.80,1.38,0.22,0.78,0.19,Low,
SUN14,2022-04-24,19:30:00,German Division 2 [GD2],Aue,Rostock,True,9.50,1.90,1.80,0.37,0.63,0.18,Low,$
SAT35,2022-04-23,22:00:00,Eng Premier [EPL],Manchester City,Watford,True,11.50,2.19,1.60,0.31,0.69,0.18,Low,$
SUN24,2022-04-24,21:00:00,Italian Division 1 [ISA],Bologna,Udinese,True,9.50,1.80,1.90,0.63,0.37,0.17,High,$
FRI21,2022-04-23,02:30:00,German Division 1 [GSL],Wolfsburg,Mainz,True,9.50,1.82,1.88,0.62,0.38,0.16,High,$
SUN22,2022-04-24,21:00:00,Eng Premier [EPL],Brighton,Southampton,False,12.50,2.80,1.38,0.23,0.77,0.16,Low,
SUN7,2022-04-24,18:30:00,Italian Division 1 [ISA],Salernitana,Fiorentina,False,10.50,2.40,1.50,0.51,0.49,0.16,High,
SUN22,2022-04-24,21:00:00,Eng Premier [EPL],Brighton,Southampton,True,11.50,2.19,1.60,0.32,0.68,0.16,Low,$
SUN22,2022-04-24,21:00:00,Eng Premier [EPL],Brighton,Southampton,False,14.50,4.55,1.15,0.11,0.89,0.15,Low,
SAT22,2022-04-23,19:30:00,German Division 2 [GD2],Jahn Regensburg,Hamburg,True,10.50,2.00,1.72,0.57,0.43,0.14,High,$
SUN24,2022-04-24,21:00:00,Italian Division 1 [ISA],Bologna,Udinese,False,10.50,2.25,1.57,0.52,0.48,0.14,High,
SUN44,2022-04-24,23:30:00,Eng Premier [EPL],Liverpool,Everton,False,12.50,2.80,1.38,0.24,0.76,0.13,Low,
FRI21,2022-04-23,02:30:00,German Division 1 [GSL],Wolfsburg,Mainz,False,10.50,2.25,1.57,0.51,0.49,0.13,High,
SUN14,2022-04-24,19:30:00,German Division 2 [GD2],Aue,Rostock,False,13.50,5.55,1.10,0.08,0.92,0.12,Low,
SUN44,2022-04-24,23:30:00,Eng Premier [EPL],Liverpool,Everton,True,11.50,2.19,1.60,0.33,0.67,0.12,Low,$
SAT67,2022-04-23,23:00:00,French Division 1 [FFL],Lyon,Montpellier,False,12.50,4.40,1.16,0.32,0.68,0.12,High,
SUN44,2022-04-24,23:30:00,Eng Premier [EPL],Liverpool,Everton,False,14.50,4.55,1.15,0.11,0.89,0.12,Low,
FRI22,2022-04-23,02:45:00,Eng Championship [ED1],Huddersfield,Barnsley,False,13.50,4.30,1.17,0.13,0.87,0.11,Low,
SAT22,2022-04-23,19:30:00,German Division 2 [GD2],Jahn Regensburg,Hamburg,False,11.50,2.50,1.46,0.46,0.54,0.10,High,
SAT31,2022-04-23,21:30:00,German Division 1 [GSL],Frankfurt,Hoffenheim,False,13.50,4.55,1.15,0.30,0.70,0.10,High,
SAT68,2022-04-24,00:00:00,Italian Division 1 [ISA],Inter Milan,Roma,False,13.50,4.55,1.15,0.12,0.88,0.10,Low,
FRI9,2022-04-23,00:30:00,German Division 2 [GD2],Karlsruher,Ingolstadt,True,9.50,1.85,1.85,0.59,0.41,0.10,High,
SUN28,2022-04-24,21:00:00,French Division 1 [FFL],Nantes,Bordeaux,True,9.50,1.87,1.83,0.58,0.42,0.10,High,
SUN23,2022-04-24,21:00:00,Italian Division 1 [ISA],Empoli,Napoli,True,9.50,1.95,1.75,0.56,0.44,0.09,High,
SAT68,2022-04-24,00:00:00,Italian Division 1 [ISA],Inter Milan,Roma,False,10.50,2.20,1.59,0.34,0.66,0.09,Low,
SAT68,2022-04-24,00:00:00,Italian Division 1 [ISA],Inter Milan,Roma,True,9.50,1.75,1.95,0.44,0.56,0.09,Low,
MON17,2022-04-26,02:45:00,Italian Division 1 [ISA],Sassuolo,Juventus,True,10.50,2.00,1.72,0.54,0.46,0.09,High,
SUN8,2022-04-24,19:00:00,French Division 1 [FFL],Rennes,Lorient,False,13.50,4.90,1.13,0.27,0.73,0.09,High,
FRI22,2022-04-23,02:45:00,Eng Championship [ED1],Huddersfield,Barnsley,True,10.50,2.10,1.65,0.36,0.64,0.08,Low,
SUN16,2022-04-24,19:30:00,German Division 2 [GD2],Paderborn,Hannover,True,9.50,1.80,1.90,0.59,0.41,0.08,High,
SUN23,2022-04-24,21:00:00,Italian Division 1 [ISA],Empoli,Napoli,False,10.50,2.50,1.46,0.45,0.55,0.08,High,
SUN28,2022-04-24,21:00:00,French Division 1 [FFL],Nantes,Bordeaux,False,10.50,2.35,1.52,0.47,0.53,0.08,High,
FRI22,2022-04-23,02:45:00,Eng Championship [ED1],Huddersfield,Barnsley,False,11.50,2.70,1.40,0.27,0.73,0.07,Low,
MON17,2022-04-26,02:45:00,Italian Division 1 [ISA],Sassuolo,Juventus,False,11.50,2.50,1.46,0.44,0.56,0.06,High,
SUN64,2022-04-25,02:45:00,French Division 1 [FFL],Reims,Marseille,True,9.50,1.82,1.88,0.44,0.56,0.06,Low,
FRI9,2022-04-23,00:30:00,German Division 2 [GD2],Karlsruher,Ingolstadt,False,10.50,2.25,1.57,0.48,0.52,0.06,High,
SAT36,2022-04-23,22:00:00,Eng Premier [EPL],Leicester,Aston Villa,True,10.50,1.90,1.80,0.42,0.58,0.05,Low,
SUN16,2022-04-24,19:30:00,German Division 2 [GD2],Paderborn,Hannover,False,10.50,2.20,1.59,0.48,0.52,0.05,High,
SUN64,2022-04-25,02:45:00,French Division 1 [FFL],Reims,Marseille,False,10.50,2.30,1.54,0.33,0.67,0.05,Low,
SUN7,2022-04-24,18:30:00,Italian Division 1 [ISA],Salernitana,Fiorentina,False,13.50,5.30,1.11,0.23,0.77,0.05,High,
MON19,2022-04-26,03:00:00,Eng Premier [EPL],Crystal Palace,Leeds,True,10.50,2.15,1.62,0.49,0.51,0.04,High,
SAT37,2022-04-23,22:00:00,Eng Premier [EPL],Norwich,Newcastle,False,11.50,2.33,1.53,0.45,0.55,0.04,High,
SUN24,2022-04-24,21:00:00,Italian Division 1 [ISA],Bologna,Udinese,False,13.50,4.90,1.13,0.24,0.76,0.04,High,
SAT37,2022-04-23,22:00:00,Eng Premier [EPL],Norwich,Newcastle,True,10.50,1.85,1.85,0.56,0.44,0.04,High,
MON19,2022-04-26,03:00:00,Eng Premier [EPL],Crystal Palace,Leeds,False,11.50,2.80,1.38,0.38,0.62,0.04,High,
SAT36,2022-04-23,22:00:00,Eng Premier [EPL],Leicester,Aston Villa,False,11.50,2.40,1.50,0.32,0.68,0.04,Low,
