MatchDay,Date,Time,LeagueJC,HomeTeamJC,AwayTeamJC,MAINLINE,CHL_LINE,CHL_H,CHL_L,prob_hi,prob_lo,kelly,bet,selected
SUN71,2022-05-09,01:30:00,German Division 1 [GSL],RB Leipzig,Augsburg,False,12.50,4.05,1.19,0.07,0.93,0.56,Low,
SUN71,2022-05-09,01:30:00,German Division 1 [GSL],RB Leipzig,Augsburg,False,10.50,2.45,1.48,0.18,0.82,0.44,Low,
SAT31,2022-05-07,21:30:00,German Division 1 [GSL],Freiburg,Union Berlin,False,13.50,4.75,1.14,0.08,0.92,0.38,Low,
SUN71,2022-05-09,01:30:00,German Division 1 [GSL],RB Leipzig,Augsburg,True,9.50,1.95,1.75,0.27,0.73,0.37,Low,$$$
FRI24,2022-05-07,03:00:00,French Division 1 [FFL],Lille,Monaco,False,13.50,5.10,1.12,0.07,0.93,0.35,Low,
SAT31,2022-05-07,21:30:00,German Division 1 [GSL],Freiburg,Union Berlin,False,10.50,2.29,1.55,0.26,0.74,0.26,Low,
SAT29,2022-05-07,21:30:00,German Division 1 [GSL],Greuther Furth,Dortmund,False,13.50,4.40,1.16,0.10,0.90,0.26,Low,
FRI24,2022-05-07,03:00:00,French Division 1 [FFL],Lille,Monaco,False,10.50,2.40,1.50,0.25,0.75,0.24,Low,
SUN24,2022-05-08,18:30:00,Italian Division 1 [ISA],Spezia,Atalanta,False,13.50,5.30,1.11,0.08,0.92,0.23,Low,
SAT86,2022-05-08,02:30:00,German Division 2 [GD2],Schalke 04,St. Pauli,False,11.50,2.45,1.48,0.25,0.75,0.22,Low,
FRI24,2022-05-07,03:00:00,French Division 1 [FFL],Lille,Monaco,True,9.50,1.88,1.82,0.35,0.65,0.22,Low,$$
SUN24,2022-05-08,18:30:00,Italian Division 1 [ISA],Spezia,Atalanta,False,10.50,2.35,1.52,0.27,0.73,0.22,Low,
SUN28,2022-05-08,19:30:00,German Division 2 [GD2],Aue,Werder Bremen,False,11.50,2.60,1.43,0.24,0.76,0.21,Low,
SAT31,2022-05-07,21:30:00,German Division 1 [GSL],Freiburg,Union Berlin,True,9.50,1.85,1.85,0.36,0.64,0.21,Low,$$
SAT62,2022-05-08,00:00:00,Italian Division 1 [ISA],Sassuolo,Udinese,True,10.50,1.95,1.75,0.61,0.39,0.21,High,$$
SAT69,2022-05-08,00:30:00,Spanish Division 1 [SFL],Cadiz,CF Elche,True,8.50,1.85,1.85,0.63,0.37,0.20,High,$$
SUN29,2022-05-08,19:30:00,German Division 2 [GD2],Holstein Kiel,Nurnberg,True,9.50,1.75,1.95,0.66,0.34,0.20,High,$
SUN38,2022-05-08,21:00:00,Italian Division 1 [ISA],Venezia,Bologna,True,9.50,1.90,1.80,0.62,0.38,0.19,High,$
SUN28,2022-05-08,19:30:00,German Division 2 [GD2],Aue,Werder Bremen,False,14.50,5.80,1.09,0.07,0.93,0.19,Low,
SUN24,2022-05-08,18:30:00,Italian Division 1 [ISA],Spezia,Atalanta,True,9.50,1.88,1.82,0.37,0.63,0.18,Low,$
SAT86,2022-05-08,02:30:00,German Division 2 [GD2],Schalke 04,St. Pauli,False,14.50,5.55,1.10,0.08,0.92,0.17,Low,
SAT69,2022-05-08,00:30:00,Spanish Division 1 [SFL],Cadiz,CF Elche,False,9.50,2.40,1.50,0.52,0.48,0.17,High,
SAT86,2022-05-08,02:30:00,German Division 2 [GD2],Schalke 04,St. Pauli,True,10.50,2.00,1.72,0.35,0.65,0.17,Low,$
SAT29,2022-05-07,21:30:00,German Division 1 [GSL],Greuther Furth,Dortmund,False,10.50,2.15,1.62,0.32,0.68,0.17,Low,
SAT62,2022-05-08,00:00:00,Italian Division 1 [ISA],Sassuolo,Udinese,False,11.50,2.45,1.48,0.51,0.49,0.17,High,
SUN28,2022-05-08,19:30:00,German Division 2 [GD2],Aue,Werder Bremen,True,10.50,2.10,1.65,0.33,0.67,0.16,Low,$
SUN29,2022-05-08,19:30:00,German Division 2 [GD2],Holstein Kiel,Nurnberg,False,10.50,2.15,1.62,0.55,0.45,0.15,High,
SUN30,2022-05-08,19:30:00,German Division 2 [GD2],Karlsruher,Dresden,True,9.50,1.85,1.85,0.61,0.39,0.15,High,$
SUN38,2022-05-08,21:00:00,Italian Division 1 [ISA],Venezia,Bologna,False,10.50,2.40,1.50,0.50,0.50,0.15,High,
